종목코드,종목명,최종종가,만기평가가격,행사가격,전환비율,LP명,LP보유수량,상장일,최종거래일,상장폐지일,만기일,지급일,권리행사구분,기초자산명,CALL/PUT
"57JL92","한국JL92셀트리온콜","15","188680","192500","0.005","한국증권","7091410","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","셀트리온","콜"
"57JL93","한국JL93셀트리온콜","60","188680","180500","0.005","한국증권","6899900","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","셀트리온","콜"
"57JL94","한국JL94셀트리온콜","105","188680","170000","0.005","한국증권","5369280","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","셀트리온","콜"
"57JL98","한국JL98셀트리온콜","180","188680","155000","0.005","한국증권","4999950","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","셀트리온","콜"
"57JL99","한국JL99신한지주콜","95","46850","38800","0.020","한국증권","8799900","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","신한지주","콜"
"57JM01","한국JM01신한지주콜","345","46850","30000","0.020","한국증권","5599950","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","신한지주","콜"
"57JM02","한국JM02아모레콜","250","183200","116000","0.005","한국증권","8999600","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","아모레퍼시픽","콜"
"57JM03","한국JM03아모레콜","160","183200","111000","0.005","한국증권","7699950","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","아모레퍼시픽","콜"
"57JM06","한국JM06아모레콜","315","183200","104500","0.005","한국증권","7199900","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","아모레퍼시픽","콜"
"57JM07","한국JM07아모레콜","240","183200","100000","0.005","한국증권","6699900","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","아모레퍼시픽","콜"
"57JM11","한국JM11아모레콜","165","183200","95000","0.005","한국증권","5399990","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","아모레퍼시픽","콜"
"57JM13","한국JM13에코비엠콜","5","213900","250000","0.002","한국증권","5866720","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","에코프로비엠","콜"
"57JM14","한국JM14NC소프트콜","5","188540","355000","0.002","한국증권","8218860","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","엔씨소프트","콜"
"57JM16","한국JM16NC소프트콜","10","188540","332500","0.002","한국증권","7137490","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","엔씨소프트","콜"
"57JM23","한국JM23NC소프트콜","10","188540","290000","0.002","한국증권","2965110","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","엔씨소프트","콜"
"57JM26","한국JM26카카오콜","5","43440","63500","0.010","한국증권","6385910","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","카카오","콜"
"57JM30","한국JM30카카오콜","10","43440","59500","0.010","한국증권","5726650","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","카카오","콜"
"57JM33","한국JM33카카오콜","25","43440","55000","0.010","한국증권","5182230","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","카카오","콜"
"57JM34","한국JM34카카오콜","20","43440","50000","0.010","한국증권","5199990","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","카카오","콜"
"57JM35","한국JM35카카페이콜","10","30120","64400","0.010","한국증권","6056390","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","카카오페이","콜"
"57JM39","한국JM39카카페이콜","10","30120","60400","0.010","한국증권","5499990","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","카카오페이","콜"
"57JM40","한국JM40카카페이콜","10","30120","58000","0.010","한국증권","5065890","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","카카오페이","콜"
"57JM46","한국JM46카카페이콜","15","30120","50000","0.010","한국증권","5019960","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","카카오페이","콜"
"57JM48","한국JM48포스코퓨콜","10","281900","415500","0.002","한국증권","3271500","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","포스코퓨처엠","콜"
"57JM51","한국JM51하나금융콜","265","59940","46200","0.020","한국증권","9999600","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","하나금융지주","콜"
"57JM52","한국JM52하나금융콜","325","59940","42500","0.020","한국증권","7699900","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","하나금융지주","콜"
"57JM54","한국JM54하나금융콜","360","59940","40000","0.020","한국증권","7199950","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","하나금융지주","콜"
"57JM58","한국JM58하나금융콜","505","59940","35000","0.020","한국증권","5899800","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","하나금융지주","콜"
"57JM59","한국JM59하이브콜","15","199260","300000","0.002","한국증권","6299000","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","하이브","콜"
"57JM60","한국JM60하이브콜","15","199260","270000","0.002","한국증권","6247560","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","하이브","콜"
"57JM61","한국JM61하이브콜","10","199260","250000","0.002","한국증권","5168860","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","하이브","콜"
"57JM65","한국JM65한화솔루콜","20","31750","52500","0.020","한국증권","6899990","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","한화솔루션","콜"
"57JM68","한국JM68한화솔루콜","10","31750","50200","0.020","한국증권","6416200","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","한화솔루션","콜"
"57JM71","한국JM71한화솔루콜","30","31750","47200","0.020","한국증권","6054370","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","한화솔루션","콜"
"57JM75","한국JM75한화솔루콜","20","31750","40000","0.020","한국증권","5254660","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","한화솔루션","콜"
"57JM76","한국JM76모비스콜","20","221200","247500","0.002","한국증권","12499990","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","현대모비스","콜"
"57JM77","한국JM77호텔신라콜","30","55980","87000","0.010","한국증권","8399500","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","호텔신라","콜"
"57JM79","한국JM79호텔신라콜","5","55980","81500","0.010","한국증권","7155430","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","호텔신라","콜"
"57JM85","한국JM85호텔신라콜","5","55980","70000","0.010","한국증권","4989460","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","호텔신라","콜"
"57JM88","한국JM88LG에너지풋","180","356600","600000","0.001","한국증권","7199990","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG에너지솔루션","풋"
"57JM89","한국JM89LG에너지풋","90","356600","530000","0.001","한국증권","10199990","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","LG에너지솔루션","풋"
"57JM91","한국JM91네이버풋","20","170920","184500","0.002","한국증권","11399990","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","NAVER","풋"
"57JN05","한국JN05에코비엠풋","30","213900","229500","0.002","한국증권","5062260","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","에코프로비엠","풋"
"57JN77","한국JN77KOSPI200콜","5","374.8","380","100.000","한국증권","1000","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","코스피 200","콜"
"57JN78","한국JN78KOSPI200콜","5","374.8","378","100.000","한국증권","20","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","코스피 200","콜"
"57JN79","한국JN79KOSPI200콜","5","374.8","375","100.000","한국증권","0","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","코스피 200","콜"
"57JN80","한국JN80KOSPI200콜","210","374.8","372","100.000","한국증권","0","2023/07/19","2024/06/13","2024/06/14","2024/06/17","2024/06/19","유럽형","코스피 200","콜"
