종목코드,종목명,종가,대비,시가,고가,저가,거래량,거래대금,시가총액,상장증권수,기초자산_자산명,기초자산_종가,기초자산_대비,기초자산_등락률
"52K020","미래K020삼성전자풋","10","0","0","0","0","0","0","455000000","45500000","삼성전자","81,200","1400","1.75"
"52K021","미래K021삼성전자풋","20","0","0","0","0","0","0","324000000","16200000","삼성전자","81,200","1400","1.75"
"52K022","미래K022삼성전자풋","25","0","0","0","0","0","0","695000000","27800000","삼성전자","81,200","1400","1.75"
"52K031","미래K031POSCO홀콜","45","0","0","0","0","0","0","400500000","8900000","POSCO홀딩스","373,000","5000","1.36"
"52K040","미래K040카카오콜","10","0","0","0","0","0","0","200000000","20000000","카카오","42,800","500","1.18"
"52K041","미래K041카카오콜","45","0","0","0","0","0","0","778500000","17300000","카카오","42,800","500","1.18"
"52K047","미래K047SK텔레콤콜","15","0","0","0","0","0","0","577500000","38500000","SK텔레콤","51,200","-300","-0.58"
"52K048","미래K048SK텔레콤콜","20","0","25","25","20","20","450","514000000","25700000","SK텔레콤","51,200","-300","-0.58"
"52K049","미래K049SK텔레콤콜","25","0","30","30","25","20","550","660000000","26400000","SK텔레콤","51,200","-300","-0.58"
"52K050","미래K050SK텔레콤콜","65","0","65","65","65","200000","13000000","962000000","14800000","SK텔레콤","51,200","-300","-0.58"
"52K056","미래K056삼성SDI콜","30","0","0","0","0","0","0","315000000","10500000","삼성SDI","392,500","17500","4.67"
"52K057","미래K057삼성SDI콜","30","5","30","30","30","10","300","336000000","11200000","삼성SDI","392,500","17500","4.67"
"52K062","미래K062기아콜","370","40","370","370","370","500","185000","8251000000","22300000","기아","132,300","1300","0.99"
"52K066","미래K066엘지전자콜","95","45","70","95","70","40000","3350000","1425000000","15000000","LG전자","108,000","6200","6.09"
"52K067","미래K067엘지전자콜","80","30","55","80","55","1220","89800","1360000000","17000000","LG전자","108,000","6200","6.09"
"52K072","미래K072SK이노콜","5","0","0","0","0","0","0","45000000","9000000","SK이노베이션","104,700","1600","1.55"
"52K078","미래K078NC소프트콜","15","0","0","0","0","0","0","231000000","15400000","엔씨소프트","189,900","6000","3.26"
"52K079","미래K079NC소프트콜","5","0","0","0","0","0","0","94500000","18900000","엔씨소프트","189,900","6000","3.26"
"52K080","미래K080NC소프트콜","5","0","0","0","0","0","0","100000000","20000000","엔씨소프트","189,900","6000","3.26"
"52K081","미래K081NC소프트콜","20","0","0","0","0","0","0","318000000","15900000","엔씨소프트","189,900","6000","3.26"
"52K084","미래K084LG에너지콜","5","0","0","0","0","0","0","65000000","13000000","LG에너지솔루션","343,000","12000","3.63"
"52K085","미래K085LG에너지콜","10","0","0","0","0","0","0","127000000","12700000","LG에너지솔루션","343,000","12000","3.63"
"52K086","미래K086LG에너지콜","10","0","10","10","10","10","100","98000000","9800000","LG에너지솔루션","343,000","12000","3.63"
"52K088","미래K088네이버콜","5","0","0","0","0","0","0","185500000","37100000","NAVER","167,900","1100","0.66"
"52K089","미래K089네이버콜","5","0","0","0","0","0","0","132000000","26400000","NAVER","167,900","1100","0.66"
"52K090","미래K090네이버콜","10","0","10","10","10","6000","60000","323000000","32300000","NAVER","167,900","1100","0.66"
"52K091","미래K091네이버콜","35","0","0","0","0","0","0","836500000","23900000","NAVER","167,900","1100","0.66"
"52K094","미래K094포스코퓨콜","20","0","0","0","0","0","0","140000000","7000000","포스코퓨처엠","267,500","9000","3.48"
"52K103","미래K103SK하이닉풋","5","0","0","0","0","0","0","122000000","24400000","SK하이닉스","233,500","-1000","-0.43"
"52K104","미래K104SK하이닉풋","10","0","0","0","0","0","0","164000000","16400000","SK하이닉스","233,500","-1000","-0.43"
"52K105","미래K105현대차콜","305","0","0","0","0","0","0","6374500000","20900000","현대차","286,500","3500","1.24"
"52K106","미래K106현대차콜","415","0","0","0","0","0","0","6515500000","15700000","현대차","286,500","3500","1.24"
"52K107","미래K107현대차콜","300","0","0","0","0","0","0","6540000000","21800000","현대차","286,500","3500","1.24"
"52K108","미래K108현대차콜","295","0","0","0","0","0","0","6431000000","21800000","현대차","286,500","3500","1.24"
"52K113","미래K113두산에너콜","75","0","0","0","0","0","0","1230000000","16400000","두산에너빌리티","21,150","1430","7.25"
"52K114","미래K114두산에너콜","140","0","0","0","0","0","0","2296000000","16400000","두산에너빌리티","21,150","1430","7.25"
"52K115","미래K115두산에너콜","65","0","0","0","0","0","0","806000000","12400000","두산에너빌리티","21,150","1430","7.25"
"52K119","미래K119LG이노텍콜","70","0","75","75","70","20","1450","1491000000","21300000","LG이노텍","265,000","1500","0.57"
"52K120","미래K120LG이노텍콜","70","0","0","0","0","0","0","1379000000","19700000","LG이노텍","265,000","1500","0.57"
"52K127","미래K127호텔신라콜","5","0","5","5","5","10","50","89500000","17900000","호텔신라","55,300","-200","-0.36"
"52K128","미래K128호텔신라콜","5","-5","5","5","5","277020","1385100","74000000","14800000","호텔신라","55,300","-200","-0.36"
"52K130","미래K130삼성바이콜","15","-5","20","20","15","20","350","429000000","28600000","삼성바이오로직스","755,000","15000","2.03"
"52K132","미래K132삼성바이풋","35","-5","40","40","35","140000","4900050","525000000","15000000","삼성바이오로직스","755,000","15000","2.03"
"52K134","미래K134모비스콜","25","5","20","25","15","352820","8820300","862500000","34500000","현대모비스","242,000","6500","2.76"
"52K135","미래K135모비스콜","45","10","35","50","35","1056000","46180000","1003500000","22300000","현대모비스","242,000","6500","2.76"
"52K136","미래K136모비스콜","40","5","40","45","35","764020","30110750","1216000000","30400000","현대모비스","242,000","6500","2.76"
"52K137","미래K137모비스콜","70","5","65","70","60","80020","5201300","1232000000","17600000","현대모비스","242,000","6500","2.76"
"52K140","미래K140하나금융콜","285","0","0","0","0","0","0","5016000000","17600000","하나금융지주","59,000","600","1.03"
"52K141","미래K141하나금융콜","280","0","0","0","0","0","0","4844000000","17300000","하나금융지주","59,000","600","1.03"
"52K145","미래K145LG생건콜","70","0","0","0","0","0","0","1253000000","17900000","LG생활건강","381,500","-7000","-1.80"
"52K146","미래K146LG생건콜","225","0","0","0","0","0","0","3532500000","15700000","LG생활건강","381,500","-7000","-1.80"
"52K150","미래K150셀트리온풋","40","0","0","0","0","0","0","788000000","19700000","셀트리온","183,400","4300","2.40"
"52K151","미래K151셀트리온풋","40","-5","45","45","40","552000","24790000","420000000","10500000","셀트리온","183,400","4300","2.40"
"52K152","미래K152셀트리온풋","70","0","0","0","0","0","0","1050000000","15000000","셀트리온","183,400","4300","2.40"
"52K155","미래K155삼성E&A콜","10","0","10","15","10","273830","2738350","154000000","15400000","삼성E&A","22,250","300","1.37"
"52K160","미래K160삼성전기콜","30","-5","35","35","30","570000","17700000","342000000","11400000","삼성전기","152,000","400","0.26"
"52K161","미래K161삼성전기콜","25","-10","35","35","25","20","600","295000000","11800000","삼성전기","152,000","400","0.26"
"52K165","미래K165하이브콜","5","0","0","0","0","0","0","88000000","17600000","하이브","200,500","600","0.30"
"52K166","미래K166하이브콜","10","0","0","0","0","0","0","170000000","17000000","하이브","200,500","600","0.30"
"52K167","미래K167하이브콜","20","0","0","0","0","0","0","328000000","16400000","하이브","200,500","600","0.30"
"52K169","미래K169KB금융콜","170","0","0","0","0","0","0","4607000000","27100000","KB금융","78,900","1500","1.94"
"52K175","미래K175신한지주콜","155","0","0","0","0","0","0","2464500000","15900000","신한지주","46,350","650","1.42"
"52K176","미래K176신한지주콜","100","0","0","0","0","0","0","2390000000","23900000","신한지주","46,350","650","1.42"
"52K180","미래K180SKC콜","100","0","0","0","0","0","0","700000000","7000000","SKC","182,500","500","0.27"
"52K182","미래K182S-OIL콜","15","0","20","20","15","20","350","307500000","20500000","S-Oil","67,900","1400","2.11"
"52K183","미래K183S-OIL콜","20","0","25","25","20","20","450","418000000","20900000","S-Oil","67,900","1400","2.11"
"52K184","미래K184S-OIL콜","25","5","20","25","20","20","450","582500000","23300000","S-Oil","67,900","1400","2.11"
"52K188","미래K188아모레콜","150","0","0","0","0","0","0","2505000000","16700000","아모레퍼시픽","178,400","-3200","-1.76"
"52K189","미래K189아모레콜","270","0","0","0","0","0","0","4428000000","16400000","아모레퍼시픽","178,400","-3200","-1.76"
"52K197","미래K197카카뱅크콜","30","0","0","0","0","0","0","450000000","15000000","카카오뱅크","21,100","150","0.72"
"52K198","미래K198카카뱅크콜","25","0","0","0","0","0","0","362500000","14500000","카카오뱅크","21,100","150","0.72"
"52K199","미래K199카카뱅크콜","10","0","0","0","0","0","0","150000000","15000000","카카오뱅크","21,100","150","0.72"
"52K203","미래K203에코비엠콜","20","0","0","0","0","0","0","128000000","6400000","에코프로비엠","194,100","2500","1.30"
"52K204","미래K204에코비엠콜","5","0","0","0","0","0","0","32500000","6500000","에코프로비엠","194,100","2500","1.30"
"52K205","미래K205에코비엠콜","5","0","0","0","0","0","0","31500000","6300000","에코프로비엠","194,100","2500","1.30"
"52K298","미래K298삼성전자콜","65","0","0","0","0","0","0","1033500000","15900000","삼성전자","81,200","1400","1.75"
"52K299","미래K299삼성전자콜","65","10","60","70","60","284910","18494850","1228500000","18900000","삼성전자","81,200","1400","1.75"
"52K300","미래K300삼성전자콜","55","0","0","0","0","0","0","847000000","15400000","삼성전자","81,200","1400","1.75"
"52K301","미래K301삼성전자콜","100","15","90","100","80","30170","2765250","1301500000","13700000","삼성전자","81,200","1400","1.75"
"52K303","미래K303삼성전자풋","15","0","0","0","0","0","0","715500000","47700000","삼성전자","81,200","1400","1.75"
"52K306","미래K306POSCO홀콜","5","0","0","0","0","0","0","56000000","11200000","POSCO홀딩스","373,000","5000","1.36"
"52K307","미래K307POSCO홀콜","5","0","0","0","0","0","0","43500000","8700000","POSCO홀딩스","373,000","5000","1.36"
"52K308","미래K308POSCO홀콜","20","0","0","0","0","0","0","140000000","7000000","POSCO홀딩스","373,000","5000","1.36"
"52K309","미래K309POSCO홀콜","15","0","0","0","0","0","0","195000000","13000000","POSCO홀딩스","373,000","5000","1.36"
"52K310","미래K310POSCO홀콜","30","0","0","0","0","0","0","255000000","8500000","POSCO홀딩스","373,000","5000","1.36"
"52K311","미래K311POSCO홀콜","25","0","0","0","0","0","0","222500000","8900000","POSCO홀딩스","373,000","5000","1.36"
"52K312","미래K312POSCO홀콜","35","0","0","0","0","0","0","227500000","6500000","POSCO홀딩스","373,000","5000","1.36"
"52K316","미래K316카카오콜","15","0","0","0","0","0","0","171000000","11400000","카카오","42,800","500","1.18"
"52K317","미래K317카카오콜","5","0","0","0","0","0","0","69500000","13900000","카카오","42,800","500","1.18"
"52K318","미래K318카카오콜","15","0","0","0","0","0","0","171000000","11400000","카카오","42,800","500","1.18"
"52K319","미래K319카카오콜","35","0","0","0","0","0","0","395500000","11300000","카카오","42,800","500","1.18"
"52K320","미래K320카카오콜","10","0","0","0","0","0","0","150000000","15000000","카카오","42,800","500","1.18"
"52K321","미래K321SK텔레콤콜","65","5","70","70","65","120010","7800700","1144000000","17600000","SK텔레콤","51,200","-300","-0.58"
"52K322","미래K322SK텔레콤콜","45","0","50","50","45","10000","450050","1188000000","26400000","SK텔레콤","51,200","-300","-0.58"
"52K325","미래K325엘지전자콜","70","30","60","75","55","1144320","75709750","1253000000","17900000","LG전자","108,000","6200","6.09"
"52K326","미래K326엘지전자콜","70","0","0","0","0","0","0","868000000","12400000","LG전자","108,000","6200","6.09"
"52K327","미래K327엘지전자콜","70","0","0","0","0","0","0","791000000","11300000","LG전자","108,000","6200","6.09"
"52K328","미래K328엘지전자콜","70","0","0","0","0","0","0","819000000","11700000","LG전자","108,000","6200","6.09"
"52K330","미래K330기아콜","240","0","0","0","0","0","0","6672000000","27800000","기아","132,300","1300","0.99"
"52K333","미래K333기아풋","10","0","0","0","0","0","0","162000000","16200000","기아","132,300","1300","0.99"
"52K337","미래K337삼성SDI콜","20","5","20","20","15","400040","8000750","142000000","7100000","삼성SDI","392,500","17500","4.67"
"52K338","미래K338삼성SDI콜","25","0","0","0","0","0","0","197500000","7900000","삼성SDI","392,500","17500","4.67"
"52K339","미래K339삼성SDI콜","35","5","25","35","25","33020","875650","287000000","8200000","삼성SDI","392,500","17500","4.67"
"52K342","미래K342현대차콜","345","0","0","0","0","0","0","9867000000","28600000","현대차","286,500","3500","1.24"
"52K343","미래K343현대차콜","285","0","0","0","0","0","0","5101500000","17900000","현대차","286,500","3500","1.24"
"52K344","미래K344현대차콜","380","0","0","0","0","0","0","8474000000","22300000","현대차","286,500","3500","1.24"
"52K350","미래K350네이버콜","5","0","0","0","0","0","0","81000000","16200000","NAVER","167,900","1100","0.66"
"52K352","미래K352네이버콜","5","0","0","0","0","0","0","83500000","16700000","NAVER","167,900","1100","0.66"
"52K353","미래K353네이버콜","10","0","0","0","0","0","0","143000000","14300000","NAVER","167,900","1100","0.66"
"52K354","미래K354네이버콜","45","0","0","0","0","0","0","900000000","20000000","NAVER","167,900","1100","0.66"
"52K358","미래K358셀트리온콜","10","0","0","0","0","0","0","197000000","19700000","셀트리온","183,400","4300","2.40"
"52K359","미래K359셀트리온콜","15","0","0","0","0","0","0","225000000","15000000","셀트리온","183,400","4300","2.40"
"52K360","미래K360셀트리온콜","15","0","0","0","0","0","0","250500000","16700000","셀트리온","183,400","4300","2.40"
"52K361","미래K361셀트리온콜","45","0","0","0","0","0","0","594000000","13200000","셀트리온","183,400","4300","2.40"
"52K365","미래K365모비스콜","70","10","60","70","60","232080","14445500","1379000000","19700000","현대모비스","242,000","6500","2.76"
"52K366","미래K366모비스콜","60","5","55","65","55","1142010","67060550","1500000000","25000000","현대모비스","242,000","6500","2.76"
"52K367","미래K367모비스콜","55","5","50","60","50","102040","6122200","1573000000","28600000","현대모비스","242,000","6500","2.76"
"52K368","미래K368모비스콜","75","0","0","0","0","0","0","1477500000","19700000","현대모비스","242,000","6500","2.76"
"52K369","미래K369모비스콜","75","0","0","0","0","0","0","1597500000","21300000","현대모비스","242,000","6500","2.76"
"52K373","미래K373SK하이닉콜","295","0","0","0","0","0","0","3805500000","12900000","SK하이닉스","233,500","-1000","-0.43"
"52K374","미래K374SK하이닉콜","435","65","435","435","435","10","4350","7264500000","16700000","SK하이닉스","233,500","-1000","-0.43"
"52K375","미래K375SK하이닉콜","505","30","505","505","505","10","5050","5504500000","10900000","SK하이닉스","233,500","-1000","-0.43"
"52K376","미래K376SK하이닉콜","395","20","405","405","395","180","71900","7070500000","17900000","SK하이닉스","233,500","-1000","-0.43"
"52K377","미래K377SK하이닉콜","185","0","0","0","0","0","0","2312500000","12500000","SK하이닉스","233,500","-1000","-0.43"
"52K378","미래K378SK하이닉콜","250","0","0","0","0","0","0","3400000000","13600000","SK하이닉스","233,500","-1000","-0.43"
"52K383","미래K383SK이노콜","50","0","0","0","0","0","0","520000000","10400000","SK이노베이션","104,700","1600","1.55"
"52K384","미래K384SK이노콜","70","0","0","0","0","0","0","567000000","8100000","SK이노베이션","104,700","1600","1.55"
"52K385","미래K385SK이노콜","10","0","0","0","0","0","0","105000000","10500000","SK이노베이션","104,700","1600","1.55"
"52K386","미래K386SK이노콜","15","0","0","0","0","0","0","135000000","9000000","SK이노베이션","104,700","1600","1.55"
"52K391","미래K391LG화학콜","50","0","0","0","0","0","0","525000000","10500000","LG화학","359,500","8000","2.28"
"52K392","미래K392LG화학콜","30","0","0","0","0","0","0","243000000","8100000","LG화학","359,500","8000","2.28"
"52K393","미래K393LG화학콜","50","0","0","0","0","0","0","455000000","9100000","LG화학","359,500","8000","2.28"
"52K394","미래K394LG화학콜","45","0","0","0","0","0","0","360000000","8000000","LG화학","359,500","8000","2.28"
"52K395","미래K395LG화학콜","20","0","0","0","0","0","0","182000000","9100000","LG화학","359,500","8000","2.28"
"52K398","미래K398NC소프트콜","15","0","0","0","0","0","0","268500000","17900000","엔씨소프트","189,900","6000","3.26"
"52K399","미래K399NC소프트콜","15","0","0","0","0","0","0","264000000","17600000","엔씨소프트","189,900","6000","3.26"
"52K400","미래K400NC소프트콜","25","0","0","0","0","0","0","425000000","17000000","엔씨소프트","189,900","6000","3.26"
"52K401","미래K401NC소프트콜","25","10","25","25","25","1500","37500","302500000","12100000","엔씨소프트","189,900","6000","3.26"
"52K402","미래K402NC소프트콜","20","0","20","20","20","4000","80000","286000000","14300000","엔씨소프트","189,900","6000","3.26"
"52K405","미래K405LG에너지콜","25","0","0","0","0","0","0","267500000","10700000","LG에너지솔루션","343,000","12000","3.63"
"52K406","미래K406LG에너지콜","35","0","0","0","0","0","0","395500000","11300000","LG에너지솔루션","343,000","12000","3.63"
"52K407","미래K407LG에너지콜","10","0","0","0","0","0","0","94000000","9400000","LG에너지솔루션","343,000","12000","3.63"
"52K408","미래K408LG에너지콜","20","0","0","0","0","0","0","206000000","10300000","LG에너지솔루션","343,000","12000","3.63"
"52K411","미래K411두산에너콜","70","0","0","0","0","0","0","1148000000","16400000","두산에너빌리티","21,150","1430","7.25"
"52K412","미래K412두산에너콜","280","75","265","280","265","100","27500","3388000000","12100000","두산에너빌리티","21,150","1430","7.25"
"52K413","미래K413두산에너콜","105","0","0","0","0","0","0","1501500000","14300000","두산에너빌리티","21,150","1430","7.25"
"52K416","미래K416LG이노텍콜","65","0","0","0","0","0","0","1586000000","24400000","LG이노텍","265,000","1500","0.57"
"52K417","미래K417LG이노텍콜","120","0","0","0","0","0","0","1884000000","15700000","LG이노텍","265,000","1500","0.57"
"52K418","미래K418LG이노텍콜","60","0","0","0","0","0","0","954000000","15900000","LG이노텍","265,000","1500","0.57"
"52K419","미래K419LG이노텍콜","65","0","0","0","0","0","0","1033500000","15900000","LG이노텍","265,000","1500","0.57"
"52K420","미래K420LG이노텍콜","60","0","0","0","0","0","0","1074000000","17900000","LG이노텍","265,000","1500","0.57"
"52K425","미래K425HMM콜","15","0","0","0","0","0","0","300000000","20000000","HMM","18,510","580","3.23"
"52K426","미래K426HMM콜","10","-5","30","30","10","20","400","148000000","14800000","HMM","18,510","580","3.23"
"52K427","미래K427HMM콜","20","-5","25","25","20","20","450","286000000","14300000","HMM","18,510","580","3.23"
"52K428","미래K428HMM콜","30","0","0","0","0","0","0","450000000","15000000","HMM","18,510","580","3.23"
"52K429","미래K429HMM콜","20","0","0","0","0","0","0","352000000","17600000","HMM","18,510","580","3.23"
"52K432","미래K432LG생건콜","145","0","0","0","0","0","0","1667500000","11500000","LG생활건강","381,500","-7000","-1.80"
"52K433","미래K433LG생건콜","130","0","0","0","0","0","0","1625000000","12500000","LG생활건강","381,500","-7000","-1.80"
"52K436","미래K436한국전력콜","40","5","40","40","40","203950","8158000","912000000","22800000","한국전력","20,100","260","1.31"
"52K437","미래K437한국전력콜","35","5","30","35","30","100110","3303800","948500000","27100000","한국전력","20,100","260","1.31"
"52K438","미래K438한국전력콜","75","0","0","0","0","0","0","1275000000","17000000","한국전력","20,100","260","1.31"
"52K440","미래K440한국전력풋","70","0","75","75","70","160000","11200050","742000000","10600000","한국전력","20,100","260","1.31"
"52K441","미래K441하나금융콜","310","0","0","0","0","0","0","10354000000","33400000","하나금융지주","59,000","600","1.03"
"52K443","미래K443에코비엠콜","5","0","0","0","0","0","0","45500000","9100000","에코프로비엠","194,100","2500","1.30"
"52K444","미래K444에코비엠콜","30","0","0","0","0","0","0","177000000","5900000","에코프로비엠","194,100","2500","1.30"
"52K445","미래K445에코비엠콜","50","0","0","0","0","0","0","310000000","6200000","에코프로비엠","194,100","2500","1.30"
"52K446","미래K446삼성전기콜","15","0","0","0","0","0","0","307500000","20500000","삼성전기","152,000","400","0.26"
"52K447","미래K447삼성전기콜","30","-5","35","35","30","1344000","43955000","402000000","13400000","삼성전기","152,000","400","0.26"
"52K448","미래K448삼성전기콜","60","-5","65","65","60","140020","8401300","708000000","11800000","삼성전기","152,000","400","0.26"
"52K449","미래K449삼성전기콜","55","0","50","55","50","304080","15204300","698500000","12700000","삼성전기","152,000","400","0.26"
"52K452","미래K452포스코퓨콜","5","0","0","0","0","0","0","52000000","10400000","포스코퓨처엠","267,500","9000","3.48"
"52K453","미래K453포스코퓨콜","15","0","0","0","0","0","0","108000000","7200000","포스코퓨처엠","267,500","9000","3.48"
"52K455","미래K455포스코퓨콜","25","0","25","25","25","10","250","170000000","6800000","포스코퓨처엠","267,500","9000","3.48"
"52K458","미래K458한국항공콜","10","0","0","0","0","0","0","205000000","20500000","한국항공우주","53,900","700","1.32"
"52K459","미래K459한국항공콜","35","5","30","35","30","202090","6612950","539000000","15400000","한국항공우주","53,900","700","1.32"
"52K460","미래K460한국항공콜","25","0","25","25","25","74000","1850000","522500000","20900000","한국항공우주","53,900","700","1.32"
"52K461","미래K461한국항공콜","50","5","40","50","40","274300","12245350","660000000","13200000","한국항공우주","53,900","700","1.32"
"52K464","미래K464에코프로콜","130","0","0","0","0","0","0","741000000","5700000","에코프로","96,100","2000","2.13"
"52K466","미래K466하이브콜","5","0","0","0","0","0","0","93000000","18600000","하이브","200,500","600","0.30"
"52K467","미래K467하이브콜","25","0","0","0","0","0","0","322500000","12900000","하이브","200,500","600","0.30"
"52K468","미래K468하이브콜","5","0","0","0","0","0","0","85000000","17000000","하이브","200,500","600","0.30"
"52K473","미래K473SK콜","70","0","75","75","70","20","1450","1015000000","14500000","SK","167,100","-1900","-1.12"
"52K477","미래K477아모레콜","65","0","0","0","0","0","0","780000000","12000000","아모레퍼시픽","178,400","-3200","-1.76"
"52K478","미래K478아모레콜","55","0","0","0","0","0","0","715000000","13000000","아모레퍼시픽","178,400","-3200","-1.76"
"52K479","미래K479SKC콜","265","0","0","0","0","0","0","3047500000","11500000","SKC","182,500","500","0.27"
"52K483","미래K483크래프톤콜","145","10","165","165","145","5020","728100","2421500000","16700000","크래프톤","290,000","13500","4.88"
"52K548","미래K548KOSPI200콜","1550","0","0","0","0","0","0","13950000000","9000000","코스피 200","383.19","5.46","1.45"
"52K549","미래K549KOSPI200콜","1625","0","0","0","0","0","0","14625000000","9000000","코스피 200","383.19","5.46","1.45"
"52K550","미래K550KOSPI200콜","1300","0","0","0","0","0","0","11700000000","9000000","코스피 200","383.19","5.46","1.45"
"52K551","미래K551KOSPI200콜","1660","0","0","0","0","0","0","14940000000","9000000","코스피 200","383.19","5.46","1.45"
"52K552","미래K552KOSPI200콜","2390","0","0","0","0","0","0","21510000000","9000000","코스피 200","383.19","5.46","1.45"
"52K553","미래K553KOSPI200콜","2660","0","0","0","0","0","0","23940000000","9000000","코스피 200","383.19","5.46","1.45"
"52K554","미래K554KOSPI200콜","2660","0","0","0","0","0","0","23940000000","9000000","코스피 200","383.19","5.46","1.45"
"52K555","미래K555KOSPI200콜","2880","0","0","0","0","0","0","25920000000","9000000","코스피 200","383.19","5.46","1.45"
"52K556","미래K556KOSPI200콜","2185","0","0","0","0","0","0","19665000000","9000000","코스피 200","383.19","5.46","1.45"
"52K557","미래K557KOSPI200콜","2475","0","0","0","0","0","0","22275000000","9000000","코스피 200","383.19","5.46","1.45"
"52K558","미래K558KOSPI200콜","2655","0","0","0","0","0","0","23895000000","9000000","코스피 200","383.19","5.46","1.45"
"52K559","미래K559KOSPI200콜","2745","0","0","0","0","0","0","24705000000","9000000","코스피 200","383.19","5.46","1.45"
"52K560","미래K560KOSPI200콜","3045","0","0","0","0","0","0","27405000000","9000000","코스피 200","383.19","5.46","1.45"
"52K561","미래K561KOSPI200콜","3125","0","0","0","0","0","0","28125000000","9000000","코스피 200","383.19","5.46","1.45"
"52K562","미래K562KOSPI200풋","15","0","0","0","0","0","0","135000000","9000000","코스피 200","383.19","5.46","1.45"
"52K563","미래K563KOSPI200풋","5","0","5","5","5","1000","5000","45000000","9000000","코스피 200","383.19","5.46","1.45"
"52K564","미래K564KOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","383.19","5.46","1.45"
"52K565","미래K565KOSPI200풋","20","0","0","0","0","0","0","180000000","9000000","코스피 200","383.19","5.46","1.45"
"52K566","미래K566KOSPI200풋","5","0","0","0","0","0","0","45000000","9000000","코스피 200","383.19","5.46","1.45"
"52K567","미래K567KOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","383.19","5.46","1.45"
"52K569","미래K569KOSPI200풋","10","0","0","0","0","0","0","90000000","9000000","코스피 200","383.19","5.46","1.45"
"52K571","미래K571KOSPI200풋","240","0","0","0","0","0","0","2160000000","9000000","코스피 200","383.19","5.46","1.45"
"52K572","미래K572KOSPI200풋","5","0","0","0","0","0","0","45000000","9000000","코스피 200","383.19","5.46","1.45"
"52K574","미래K574KOSPI200풋","190","0","0","0","0","0","0","1710000000","9000000","코스피 200","383.19","5.46","1.45"
"52K575","미래K575KOSPI200풋","175","0","0","0","0","0","0","1575000000","9000000","코스피 200","383.19","5.46","1.45"
"52K589","미래K589삼성전자콜","50","10","55","60","50","518370","26709800","1565000000","31300000","삼성전자","81,200","1400","1.75"
"52K590","미래K590삼성전자콜","25","5","20","30","20","805670","19763250","1562500000","62500000","삼성전자","81,200","1400","1.75"
"52K591","미래K591삼성전자콜","70","10","60","75","60","40700","2908000","1561000000","22300000","삼성전자","81,200","1400","1.75"
"52K592","미래K592삼성전자콜","90","0","0","0","0","0","0","1503000000","16700000","삼성전자","81,200","1400","1.75"
"52K593","미래K593삼성전자콜","65","0","0","0","0","0","0","975000000","15000000","삼성전자","81,200","1400","1.75"
"52K594","미래K594삼성전자콜","65","0","0","0","0","0","0","1514500000","23300000","삼성전자","81,200","1400","1.75"
"52K595","미래K595삼성전자콜","105","20","105","105","105","10","1050","1701000000","16200000","삼성전자","81,200","1400","1.75"
"52K596","미래K596삼성전자콜","115","5","115","125","115","610","70250","1495000000","13000000","삼성전자","81,200","1400","1.75"
"52K597","미래K597삼성전자풋","15","0","0","0","0","0","0","883500000","58900000","삼성전자","81,200","1400","1.75"
"52K598","미래K598삼성전자풋","20","0","0","0","0","0","0","742000000","37100000","삼성전자","81,200","1400","1.75"
"52K599","미래K599삼성전자풋","20","0","0","0","0","0","0","870000000","43500000","삼성전자","81,200","1400","1.75"
"52K600","미래K600삼성전자풋","45","0","0","0","0","0","0","1098000000","24400000","삼성전자","81,200","1400","1.75"
"52K601","미래K601삼성전자풋","20","0","0","0","0","0","0","954000000","47700000","삼성전자","81,200","1400","1.75"
"52K602","미래K602삼성전자풋","40","0","0","0","0","0","0","1216000000","30400000","삼성전자","81,200","1400","1.75"
"52K604","미래K604POSCO홀콜","15","0","0","0","0","0","0","231000000","15400000","POSCO홀딩스","373,000","5000","1.36"
"52K605","미래K605POSCO홀콜","5","0","0","0","0","0","0","62500000","12500000","POSCO홀딩스","373,000","5000","1.36"
"52K606","미래K606POSCO홀콜","20","0","0","0","0","0","0","296000000","14800000","POSCO홀딩스","373,000","5000","1.36"
"52K607","미래K607POSCO홀콜","40","0","0","0","0","0","0","456000000","11400000","POSCO홀딩스","373,000","5000","1.36"
"52K608","미래K608POSCO홀콜","35","0","0","0","0","0","0","444500000","12700000","POSCO홀딩스","373,000","5000","1.36"
"52K609","미래K609POSCO홀콜","35","0","0","0","0","0","0","350000000","10000000","POSCO홀딩스","373,000","5000","1.36"
"52K610","미래K610POSCO홀콜","35","0","0","0","0","0","0","276500000","7900000","POSCO홀딩스","373,000","5000","1.36"
"52K611","미래K611POSCO홀콜","30","0","0","0","0","0","0","312000000","10400000","POSCO홀딩스","373,000","5000","1.36"
"52K612","미래K612POSCO홀풋","70","0","0","0","0","0","0","1708000000","24400000","POSCO홀딩스","373,000","5000","1.36"
"52K613","미래K613SK텔레콤콜","5","0","0","0","0","0","0","500000000","100000000","SK텔레콤","51,200","-300","-0.58"
"52K614","미래K614SK텔레콤콜","30","0","35","35","30","20","650","1074000000","35800000","SK텔레콤","51,200","-300","-0.58"
"52K615","미래K615SK텔레콤콜","25","-5","25","25","25","320000","8000000","1317500000","52700000","SK텔레콤","51,200","-300","-0.58"
