종목코드,종목명,종가,대비,시가,고가,저가,거래량,거래대금,시가총액,상장증권수,기초자산_자산명,기초자산_종가,기초자산_대비,기초자산_등락률
"57JBFX","한국JBFXKOSPI200풋","15","0","15","20","10","8500","127450","135000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBFY","한국JBFYKOSPI200풋","10","0","15","15","10","20","250","110000000","11000000","코스피 200","373.86","-2.14","-0.57"
"57JBFZ","한국JBFZKOSPI200풋","10","5","10","10","5","28760","287550","90000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBGA","한국JBGAKOSPI200풋","10","0","10","10","5","1290","12850","100000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JBGB","한국JBGBKOSPI200콜","915","-20","860","915","860","530","470350","9150000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JBGC","한국JBGCKOSPI200콜","1145","0","0","0","0","0","0","10305000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBGD","한국JBGDKOSPI200콜","1190","0","0","0","0","0","0","13090000000","11000000","코스피 200","373.86","-2.14","-0.57"
"57JBGE","한국JBGEKOSPI200콜","1480","0","0","0","0","0","0","13320000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBGF","한국JBGFKOSPI200콜","1365","0","0","0","0","0","0","13650000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JBGG","한국JBGGKOSPI200콜","1605","0","0","0","0","0","0","14445000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBGH","한국JBGHKOSPI200콜","1350","0","0","0","0","0","0","14850000000","11000000","코스피 200","373.86","-2.14","-0.57"
"57JBGJ","한국JBGJKOSPI200콜","2400","0","0","0","0","0","0","21600000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBGK","한국JBGKKOSPI200콜","3000","0","0","0","0","0","0","30000000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JBGL","한국JBGLKOSPI200풋","130","5","150","150","130","370","53700","1300000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JBGM","한국JBGMKOSPI200풋","120","0","120","120","120","25000","3000000","1080000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBGN","한국JBGNKOSPI200풋","115","-35","105","115","105","730","76800","1265000000","11000000","코스피 200","373.86","-2.14","-0.57"
"57JBGP","한국JBGPKOSPI200풋","80","5","80","80","80","50","4000","720000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBGQ","한국JBGQKOSPI200풋","70","0","0","0","0","0","0","700000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JBGR","한국JBGRKOSPI200풋","60","0","0","0","0","0","0","540000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBGS","한국JBGSKOSPI200풋","50","0","0","0","0","0","0","550000000","11000000","코스피 200","373.86","-2.14","-0.57"
"57JBGT","한국JBGTKOSPI200풋","45","0","0","0","0","0","0","405000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBGV","한국JBGVKOSPI200풋","35","0","0","0","0","0","0","350000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JBGW","한국JBGWKOSPI200콜","770","0","0","0","0","0","0","7700000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JBGX","한국JBGXKOSPI200콜","1760","0","0","0","0","0","0","15840000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBGY","한국JBGYKOSPI200콜","1930","0","0","0","0","0","0","21230000000","11000000","코스피 200","373.86","-2.14","-0.57"
"57JBGZ","한국JBGZKOSPI200콜","2040","0","0","0","0","0","0","18360000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBHA","한국JBHAKOSPI200콜","1480","0","0","0","0","0","0","14800000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JBHB","한국JBHBKOSPI200콜","1700","0","0","0","0","0","0","15300000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBHC","한국JBHCKOSPI200콜","1735","0","0","0","0","0","0","19085000000","11000000","코스피 200","373.86","-2.14","-0.57"
"57JBHD","한국JBHDKOSPI200콜","1855","0","0","0","0","0","0","16695000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBHE","한국JBHEKOSPI200콜","1665","0","0","0","0","0","0","16650000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JBHF","한국JBHFKOSPI200풋","275","40","275","275","275","10","2750","2750000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JBHG","한국JBHGKOSPI200풋","2100","0","0","0","0","0","0","18900000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBHH","한국JBHHKOSPI200풋","200","0","0","0","0","0","0","2200000000","11000000","코스피 200","373.86","-2.14","-0.57"
"57JBHJ","한국JBHJKOSPI200풋","1835","0","0","0","0","0","0","16515000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBHK","한국JBHKKOSPI200풋","1715","0","0","0","0","0","0","17150000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JBHL","한국JBHLKOSPI200풋","1600","0","0","0","0","0","0","14400000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBHM","한국JBHMKOSPI200풋","1715","0","0","0","0","0","0","18865000000","11000000","코스피 200","373.86","-2.14","-0.57"
"57JBHN","한국JBHNKOSPI200풋","1185","0","0","0","0","0","0","10665000000","9000000","코스피 200","373.86","-2.14","-0.57"
"57JBHP","한국JBHPKOSPI200풋","1335","0","0","0","0","0","0","13350000000","10000000","코스피 200","373.86","-2.14","-0.57"
"57JP34","한국JP34LG이노텍콜","10","0","0","0","0","0","0","79000000","7900000","LG이노텍","261,500","-2500","-0.95"
"57JP48","한국JP48LG화학콜","10","0","0","0","0","0","0","63000000","6300000","LG화학","355,000","-6000","-1.66"
"57JP59","한국JP59POSCO홀콜","5","0","0","0","0","0","0","25000000","5000000","POSCO홀딩스","371,000","-9000","-2.37"
"57JP98","한국JP98삼성전자콜","25","-10","35","35","25","726950","21730100","287500000","11500000","삼성전자","78,100","-1500","-1.88"
"57JQ41","한국JQ41한국항공콜","10","0","0","0","0","0","0","72000000","7200000","한국항공우주","53,000","1500","2.91"
"57JQ62","한국JQ62모비스콜","20","0","0","0","0","0","0","286000000","14300000","현대모비스","235,000","-3000","-1.26"
"57JQ75","한국JQ75현대차콜","115","0","0","0","0","0","0","1920500000","16700000","현대차","278,500","10500","3.92"
"57JR05","한국JR05POSCO홀풋","250","0","0","0","0","0","0","1175000000","4700000","POSCO홀딩스","371,000","-9000","-2.37"
"57JR14","한국JR14POSCO홀풋","70","5","70","70","70","44730","3131100","413000000","5900000","POSCO홀딩스","371,000","-9000","-2.37"
"57JR21","한국JR21POSCO홀풋","25","5","25","25","20","878580","21964400","160000000","6400000","POSCO홀딩스","371,000","-9000","-2.37"
"57JR66","한국JR66에코비엠풋","120","-5","120","120","120","100","12000","768000000","6400000","에코프로비엠","198,900","-1600","-0.80"
"57JS96","한국JS96엘지전자콜","10","0","0","0","0","0","0","106000000","10600000","LG전자","100,400","1500","1.52"
"57JT01","한국JT01LG화학콜","10","0","0","0","0","0","0","65000000","6500000","LG화학","355,000","-6000","-1.66"
"57JT21","한국JT21POSCO홀콜","15","0","0","0","0","0","0","94500000","6300000","POSCO홀딩스","371,000","-9000","-2.37"
"57JT24","한국JT24POSCO홀콜","10","0","0","0","0","0","0","63000000","6300000","POSCO홀딩스","371,000","-9000","-2.37"
"57JT28","한국JT28POSCO홀콜","15","0","0","0","0","0","0","93000000","6200000","POSCO홀딩스","371,000","-9000","-2.37"
"57JT32","한국JT32POSCO홀콜","10","0","0","0","0","0","0","62000000","6200000","POSCO홀딩스","371,000","-9000","-2.37"
"57JT47","한국JT47SK아이이콜","10","0","0","0","0","0","0","60000000","6000000","SK아이이테크놀로지","44,050","-650","-1.45"
"57JT62","한국JT62SK하이닉콜","470","110","470","470","470","10","4700","4089000000","8700000","SK하이닉스","223,000","2000","0.90"
"57JT64","한국JT64SK하이닉콜","170","0","0","0","0","0","0","1513000000","8900000","SK하이닉스","223,000","2000","0.90"
"57JT92","한국JT92삼성바이콜","5","-5","5","5","5","30500","152500","53000000","10600000","삼성바이오로직스","736,000","-1000","-0.14"
"57JT97","한국JT97삼성전기콜","25","0","30","30","25","190","5650","227500000","9100000","삼성전기","150,700","-1000","-0.66"
"57JV02","한국JV02삼성전자콜","55","-15","65","65","45","278000","14343150","748000000","13600000","삼성전자","78,100","-1500","-1.88"
"57JV03","한국JV03삼성전자콜","65","-15","70","80","55","688220","45439050","812500000","12500000","삼성전자","78,100","-1500","-1.88"
"57JV04","한국JV04삼성전자콜","85","-15","90","90","80","1250","104350","867000000","10200000","삼성전자","78,100","-1500","-1.88"
"57JV24","한국JV24CS윈드콜","20","0","0","0","0","0","0","110000000","5500000","씨에스윈드","47,150","-2000","-4.07"
"57JV34","한국JV34에코프로콜","60","0","0","0","0","0","0","456000000","7600000","에코프로","97,100","-2300","-2.31"
"57JV45","한국JV45에코비엠콜","35","0","0","0","0","0","0","245000000","7000000","에코프로비엠","198,900","-1600","-0.80"
"57JV73","한국JV73포스코퓨콜","25","0","0","0","0","0","0","137500000","5500000","포스코퓨처엠","263,500","-9500","-3.48"
"57JV80","한국JV80하이브콜","10","0","0","0","0","0","0","59000000","5900000","하이브","202,500","2000","1.00"
"57JV87","한국JV87한화솔루콜","10","-5","10","10","10","5010","50100","53000000","5300000","한화솔루션","30,250","-800","-2.58"
"57JW00","한국JW00현대차콜","310","0","0","0","0","0","0","2728000000","8800000","현대차","278,500","10500","3.92"
"57JX61","한국JX61DB하이텍콜","15","0","15","15","15","5000","75000","76500000","5100000","DB하이텍","43,650","3450","8.58"
"57JX77","한국JX77케이티콜","60","0","0","0","0","0","0","1056000000","17600000","KT","36,200","-200","-0.55"
"57JX92","한국JX92LG이노텍콜","40","0","45","50","40","2315830","104522400","484000000","12100000","LG이노텍","261,500","-2500","-0.95"
"57JX99","한국JX99LG화학콜","15","0","0","0","0","0","0","120000000","8000000","LG화학","355,000","-6000","-1.66"
"57JY07","한국JY07LG화학콜","10","0","0","0","0","0","0","55000000","5500000","LG화학","355,000","-6000","-1.66"
"57JY09","한국JY09네이버콜","10","0","0","0","0","0","0","102000000","10200000","NAVER","166,100","-3800","-2.24"
"57JY13","한국JY13POSCO홀콜","10","0","0","0","0","0","0","62000000","6200000","POSCO홀딩스","371,000","-9000","-2.37"
"57JY20","한국JY20POSCO홀콜","10","0","0","0","0","0","0","53000000","5300000","POSCO홀딩스","371,000","-9000","-2.37"
"57JY23","한국JY23POSCO홀콜","10","0","0","0","0","0","0","51000000","5100000","POSCO홀딩스","371,000","-9000","-2.37"
"57JY24","한국JY24SKC콜","690","0","0","0","0","0","0","6279000000","9100000","SKC","188,100","-7200","-3.69"
"57JY34","한국JY34SK이노콜","10","0","0","0","0","0","0","77000000","7700000","SK이노베이션","108,800","-3100","-2.77"
"57JY40","한국JY40SK이노콜","15","0","0","0","0","0","0","76500000","5100000","SK이노베이션","108,800","-3100","-2.77"
"57JY43","한국JY43SK하이닉콜","510","20","510","510","510","10","5100","5406000000","10600000","SK하이닉스","223,000","2000","0.90"
"57JY51","한국JY51기아콜","265","0","0","0","0","0","0","2040500000","7700000","기아","129,100","6400","5.22"
"57JY56","한국JY56두산에너콜","130","0","0","0","0","0","0","702000000","5400000","두산에너빌리티","19,680","20","0.10"
"57JY61","한국JY61삼성SDI콜","10","0","0","0","0","0","0","112000000","11200000","삼성SDI","381,000","-2500","-0.65"
"57JY70","한국JY70삼성바이콜","25","0","0","0","0","0","0","255000000","10200000","삼성바이오로직스","736,000","-1000","-0.14"
"57JY73","한국JY73삼성바이콜","110","-10","115","115","110","300","33150","682000000","6200000","삼성바이오로직스","736,000","-1000","-0.14"
"57JY74","한국JY74삼성전기콜","60","0","60","60","60","248520","14911200","474000000","7900000","삼성전기","150,700","-1000","-0.66"
"57JY80","한국JY80삼성전자콜","50","-5","60","60","50","768450","38423500","670000000","13400000","삼성전자","78,100","-1500","-1.88"
"57JY88","한국JY88셀트리온콜","150","0","150","155","150","4110","616550","1065000000","7100000","셀트리온","179,800","-3600","-1.96"
"57JY93","한국JY93신한지주콜","70","0","0","0","0","0","0","721000000","10300000","신한지주","46,200","-750","-1.60"
"57JY96","한국JY96CS윈드콜","20","0","0","0","0","0","0","134000000","6700000","씨에스윈드","47,150","-2000","-4.07"
"57JZ01","한국JZ01아모레콜","165","0","0","0","0","0","0","1584000000","9600000","아모레퍼시픽","185,000","-1600","-0.86"
"57JZ06","한국JZ06에코비엠콜","20","0","0","0","0","0","0","134000000","6700000","에코프로비엠","198,900","-1600","-0.80"
"57JZ10","한국JZ10NC소프트콜","10","0","0","0","0","0","0","69000000","6900000","엔씨소프트","185,800","2500","1.36"
"57JZ13","한국JZ13NC소프트콜","40","0","0","0","0","0","0","212000000","5300000","엔씨소프트","185,800","2500","1.36"
"57JZ15","한국JZ15카카오콜","20","0","20","20","20","175720","3514400","200000000","10000000","카카오","42,400","-1500","-3.42"
"57JZ16","한국JZ16카카오콜","30","0","30","30","30","275020","8250600","273000000","9100000","카카오","42,400","-1500","-3.42"
"57JZ20","한국JZ20카카오콜","120","-10","120","120","120","60","7200","696000000","5800000","카카오","42,400","-1500","-3.42"
"57JZ27","한국JZ27포스코퓨콜","10","0","0","0","0","0","0","51000000","5100000","포스코퓨처엠","263,500","-9500","-3.48"
"57JZ36","한국JZ36하나금융콜","300","0","0","0","0","0","0","1980000000","6600000","하나금융지주","58,500","-100","-0.17"
"57JZ41","한국JZ41한국전력콜","85","0","0","0","0","0","0","816000000","9600000","한국전력","19,740","0","0.00"
"57JZ43","한국JZ43한국전력콜","135","0","0","0","0","0","0","1174500000","8700000","한국전력","19,740","0","0.00"
"57JZ57","한국JZ57현대건설콜","25","0","15","25","15","30","600","227500000","9100000","현대건설","32,150","-450","-1.38"
"57JZ60","한국JZ60현대로템콜","120","0","0","0","0","0","0","780000000","6500000","현대로템","42,600","3900","10.08"
"57JZ64","한국JZ64현대로템콜","270","80","195","270","195","16260","3852100","1404000000","5200000","현대로템","42,600","3900","10.08"
"57JZ67","한국JZ67모비스콜","25","-5","25","25","25","311400","7785000","385000000","15400000","현대모비스","235,000","-3000","-1.26"
"57JZ72","한국JZ72현대차콜","370","40","355","370","355","70","25750","3885000000","10500000","현대차","278,500","10500","3.92"
"57JZ77","한국JZ77호텔신라콜","10","0","0","0","0","0","0","84000000","8400000","호텔신라","56,100","300","0.54"
"57K001","한국K001한국조선콜","115","0","0","0","0","0","0","1322500000","11500000","HD한국조선해양","137,700","-1200","-0.86"
"57K002","한국K002KB금융콜","240","0","0","0","0","0","0","4464000000","18600000","KB금융","78,300","-2600","-3.21"
"57K006","한국K006LG생건콜","155","0","0","0","0","0","0","976500000","6300000","LG생활건강","392,500","-8500","-2.12"
"57K010","한국K010LG에너지콜","20","-5","20","20","20","7500","150000","138000000","6900000","LG에너지솔루션","336,500","-12500","-3.58"
"57K012","한국K012LG에너지콜","20","0","0","0","0","0","0","160000000","8000000","LG에너지솔루션","336,500","-12500","-3.58"
"57K013","한국K013LG에너지콜","10","0","0","0","0","0","0","77000000","7700000","LG에너지솔루션","336,500","-12500","-3.58"
"57K018","한국K018LG이노텍콜","30","0","30","30","30","1086950","32608500","486000000","16200000","LG이노텍","261,500","-2500","-0.95"
"57K020","한국K020LG이노텍콜","45","0","45","45","40","683170","29951900","616500000","13700000","LG이노텍","261,500","-2500","-0.95"
"57K025","한국K025엘지전자콜","30","5","20","30","20","113580","2839500","267000000","8900000","LG전자","100,400","1500","1.52"
"57K028","한국K028LG화학콜","10","0","0","0","0","0","0","87000000","8700000","LG화학","355,000","-6000","-1.66"
"57K029","한국K029LG화학콜","15","-5","15","15","15","20000","300000","94500000","6300000","LG화학","355,000","-6000","-1.66"
"57K031","한국K031LG화학콜","20","0","0","0","0","0","0","134000000","6700000","LG화학","355,000","-6000","-1.66"
"57K032","한국K032LG화학콜","10","0","0","0","0","0","0","72000000","7200000","LG화학","355,000","-6000","-1.66"
"57K033","한국K033LG화학콜","5","0","0","0","0","0","0","38500000","7700000","LG화학","355,000","-6000","-1.66"
"57K038","한국K038네이버콜","10","0","0","0","0","0","0","148000000","14800000","NAVER","166,100","-3800","-2.24"
"57K039","한국K039네이버콜","10","0","0","0","0","0","0","118000000","11800000","NAVER","166,100","-3800","-2.24"
"57K042","한국K042네이버콜","15","0","0","0","0","0","0","214500000","14300000","NAVER","166,100","-3800","-2.24"
"57K043","한국K043네이버콜","10","0","0","0","0","0","0","107000000","10700000","NAVER","166,100","-3800","-2.24"
"57K044","한국K044네이버콜","10","0","0","0","0","0","0","127000000","12700000","NAVER","166,100","-3800","-2.24"
"57K045","한국K045네이버콜","35","0","0","0","0","0","0","367500000","10500000","NAVER","166,100","-3800","-2.24"
"57K047","한국K047POSCO홀콜","10","0","0","0","0","0","0","63000000","6300000","POSCO홀딩스","371,000","-9000","-2.37"
"57K048","한국K048POSCO홀콜","10","0","0","0","0","0","0","59000000","5900000","POSCO홀딩스","371,000","-9000","-2.37"
"57K049","한국K049POSCO홀콜","20","-5","20","20","20","7240","144800","110000000","5500000","POSCO홀딩스","371,000","-9000","-2.37"
"57K050","한국K050POSCO홀콜","10","0","0","0","0","0","0","60000000","6000000","POSCO홀딩스","371,000","-9000","-2.37"
"57K051","한국K051POSCO홀콜","35","0","0","0","0","0","0","199500000","5700000","POSCO홀딩스","371,000","-9000","-2.37"
"57K053","한국K053POSCO홀콜","15","0","0","0","0","0","0","91500000","6100000","POSCO홀딩스","371,000","-9000","-2.37"
"57K056","한국K056POSCO홀콜","10","0","0","0","0","0","0","56000000","5600000","POSCO홀딩스","371,000","-9000","-2.37"
"57K058","한국K058POSCO홀콜","20","0","0","0","0","0","0","100000000","5000000","POSCO홀딩스","371,000","-9000","-2.37"
"57K059","한국K059SKC콜","620","0","0","0","0","0","0","4154000000","6700000","SKC","188,100","-7200","-3.69"
"57K060","한국K060SKC콜","950","0","0","0","0","0","0","5320000000","5600000","SKC","188,100","-7200","-3.69"
"57K063","한국K063SK이노콜","15","0","0","0","0","0","0","150000000","10000000","SK이노베이션","108,800","-3100","-2.77"
"57K064","한국K064SK이노콜","15","0","15","20","15","27020","450400","94500000","6300000","SK이노베이션","108,800","-3100","-2.77"
"57K065","한국K065SK이노콜","10","0","0","0","0","0","0","77000000","7700000","SK이노베이션","108,800","-3100","-2.77"
"57K067","한국K067SK이노콜","10","0","0","0","0","0","0","65000000","6500000","SK이노베이션","108,800","-3100","-2.77"
"57K071","한국K071SK이노콜","20","0","0","0","0","0","0","122000000","6100000","SK이노베이션","108,800","-3100","-2.77"
"57K072","한국K072SK이노콜","40","-5","40","45","40","341020","15149300","236000000","5900000","SK이노베이션","108,800","-3100","-2.77"
"57K073","한국K073SK텔레콤콜","20","0","0","0","0","0","0","318000000","15900000","SK텔레콤","51,000","100","0.20"
"57K074","한국K074SK텔레콤콜","50","0","0","0","0","0","0","560000000","11200000","SK텔레콤","51,000","100","0.20"
"57K075","한국K075SK텔레콤콜","5","0","0","0","0","0","0","77000000","15400000","SK텔레콤","51,000","100","0.20"
"57K077","한국K077SK텔레콤콜","35","-5","35","35","35","55000","1925000","367500000","10500000","SK텔레콤","51,000","100","0.20"
"57K078","한국K078SK텔레콤콜","35","-5","35","35","35","20","700","364000000","10400000","SK텔레콤","51,000","100","0.20"
"57K082","한국K082SK하이닉콜","430","90","430","430","430","10","4300","5074000000","11800000","SK하이닉스","223,000","2000","0.90"
"57K083","한국K083SK하이닉콜","225","0","0","0","0","0","0","2362500000","10500000","SK하이닉스","223,000","2000","0.90"
"57K086","한국K086SK하이닉콜","465","0","0","0","0","0","0","3580500000","7700000","SK하이닉스","223,000","2000","0.90"
"57K087","한국K087SK하이닉콜","500","20","520","520","500","100","50200","3450000000","6900000","SK하이닉스","223,000","2000","0.90"
"57K088","한국K088SK하이닉콜","360","0","0","0","0","0","0","2196000000","6100000","SK하이닉스","223,000","2000","0.90"
"57K095","한국K095기아콜","195","0","0","0","0","0","0","1833000000","9400000","기아","129,100","6400","5.22"
"57K096","한국K096기아콜","310","0","0","0","0","0","0","2604000000","8400000","기아","129,100","6400","5.22"
"57K097","한국K097기아콜","205","0","0","0","0","0","0","2214000000","10800000","기아","129,100","6400","5.22"
"57K098","한국K098기아콜","285","0","0","0","0","0","0","2593500000","9100000","기아","129,100","6400","5.22"
"57K101","한국K101기아콜","365","0","0","0","0","0","0","2883500000","7900000","기아","129,100","6400","5.22"
"57K102","한국K102기아콜","420","20","420","420","420","10","4200","2772000000","6600000","기아","129,100","6400","5.22"
"57K105","한국K105두산에너콜","180","0","0","0","0","0","0","1638000000","9100000","두산에너빌리티","19,680","20","0.10"
"57K106","한국K106두산에너콜","190","0","0","0","0","0","0","1463000000","7700000","두산에너빌리티","19,680","20","0.10"
"57K109","한국K109두산에너콜","95","0","0","0","0","0","0","712500000","7500000","두산에너빌리티","19,680","20","0.10"
"57K110","한국K110두산에너콜","170","0","0","0","0","0","0","1088000000","6400000","두산에너빌리티","19,680","20","0.10"
"57K113","한국K113메리츠금콜","145","0","0","0","0","0","0","1276000000","8800000","메리츠금융지주","74,600","1500","2.05"
"57K116","한국K116삼성SDI콜","25","0","0","0","0","0","0","180000000","7200000","삼성SDI","381,000","-2500","-0.65"
"57K117","한국K117삼성SDI콜","50","0","0","0","0","0","0","335000000","6700000","삼성SDI","381,000","-2500","-0.65"
"57K120","한국K120삼성SDI콜","40","0","0","0","0","0","0","260000000","6500000","삼성SDI","381,000","-2500","-0.65"
"57K121","한국K121삼성SDI콜","60","0","55","60","55","60040","3302250","378000000","6300000","삼성SDI","381,000","-2500","-0.65"
"57K123","한국K123삼성바이콜","15","0","0","0","0","0","0","238500000","15900000","삼성바이오로직스","736,000","-1000","-0.14"
"57K131","한국K131삼성전기콜","5","-5","10","10","5","10010","100050","43500000","8700000","삼성전기","150,700","-1000","-0.66"
"57K133","한국K133삼성전기콜","45","0","45","45","45","1179700","53086500","310500000","6900000","삼성전기","150,700","-1000","-0.66"
"57K139","한국K139삼성전자콜","25","0","15","25","10","54040","810650","610000000","24400000","삼성전자","78,100","-1500","-1.88"
"57K140","한국K140삼성전자콜","30","0","30","30","20","532840","14728500","654000000","21800000","삼성전자","78,100","-1500","-1.88"
"57K141","한국K141삼성전자콜","40","-5","40","45","40","489620","19584900","820000000","20500000","삼성전자","78,100","-1500","-1.88"
"57K142","한국K142삼성전자콜","55","-5","55","55","50","470960","25902750","775500000","14100000","삼성전자","78,100","-1500","-1.88"
"57K143","한국K143삼성전자콜","50","-5","50","55","45","1056600","52830500","725000000","14500000","삼성전자","78,100","-1500","-1.88"
"57K144","한국K144삼성전자콜","70","0","0","0","0","0","0","847000000","12100000","삼성전자","78,100","-1500","-1.88"
"57K147","한국K147삼성전자콜","55","-5","60","60","50","972500","53268300","671000000","12200000","삼성전자","78,100","-1500","-1.88"
"57K154","한국K154신한지주콜","215","0","0","0","0","0","0","1956500000","9100000","신한지주","46,200","-750","-1.60"
"57K157","한국K157아모레콜","250","0","0","0","0","0","0","2425000000","9700000","아모레퍼시픽","185,000","-1600","-0.86"
"57K159","한국K159에코프로콜","55","0","0","0","0","0","0","368500000","6700000","에코프로","97,100","-2300","-2.31"
"57K160","한국K160에코프로콜","60","-10","60","60","60","50","3000","336000000","5600000","에코프로","97,100","-2300","-2.31"
"57K163","한국K163에코비엠콜","5","0","0","0","0","0","0","38500000","7700000","에코프로비엠","198,900","-1600","-0.80"
"57K164","한국K164에코비엠콜","20","0","0","0","0","0","0","144000000","7200000","에코프로비엠","198,900","-1600","-0.80"
"57K165","한국K165에코비엠콜","35","-10","35","35","35","1000","35000","234500000","6700000","에코프로비엠","198,900","-1600","-0.80"
"57K166","한국K166NC소프트콜","10","0","0","0","0","0","0","143000000","14300000","엔씨소프트","185,800","2500","1.36"
"57K168","한국K168NC소프트콜","15","0","0","0","0","0","0","187500000","12500000","엔씨소프트","185,800","2500","1.36"
"57K176","한국K176카카오콜","5","0","0","0","0","0","0","72500000","14500000","카카오","42,400","-1500","-3.42"
"57K179","한국K179카카오콜","20","0","0","0","0","0","0","200000000","10000000","카카오","42,400","-1500","-3.42"
"57K185","한국K185포스코퓨콜","30","0","0","0","0","0","0","231000000","7700000","포스코퓨처엠","263,500","-9500","-3.48"
"57K187","한국K187포스코퓨콜","10","0","0","0","0","0","0","63000000","6300000","포스코퓨처엠","263,500","-9500","-3.48"
"57K190","한국K190포스코퓨콜","20","0","0","0","0","0","0","122000000","6100000","포스코퓨처엠","263,500","-9500","-3.48"
"57K193","한국K193하나금융콜","290","0","0","0","0","0","0","1943000000","6700000","하나금융지주","58,500","-100","-0.17"
"57K194","한국K194하나금융콜","65","0","0","0","0","0","0","364000000","5600000","하나금융지주","58,500","-100","-0.17"
"57K198","한국K198하이브콜","35","0","0","0","0","0","0","437500000","12500000","하이브","202,500","2000","1.00"
"57K199","한국K199하이브콜","20","0","0","0","0","0","0","174000000","8700000","하이브","202,500","2000","1.00"
"57K208","한국K208모비스콜","35","-5","40","40","35","320020","11200800","689500000","19700000","현대모비스","235,000","-3000","-1.26"
"57K210","한국K210모비스콜","10","-5","15","15","10","20200","252000","200000000","20000000","현대모비스","235,000","-3000","-1.26"
"57K212","한국K212모비스콜","25","-10","30","35","25","2217590","61390750","410000000","16400000","현대모비스","235,000","-3000","-1.26"
"57K222","한국K222호텔신라콜","10","0","0","0","0","0","0","100000000","10000000","호텔신라","56,100","300","0.54"
"57K229","한국K229HMM풋","185","0","0","0","0","0","0","869500000","4700000","HMM","17,540","-510","-2.83"
"57K240","한국K240LG화학풋","110","0","0","0","0","0","0","649000000","5900000","LG화학","355,000","-6000","-1.66"
"57K241","한국K241LG화학풋","165","0","0","0","0","0","0","924000000","5600000","LG화학","355,000","-6000","-1.66"
"57K248","한국K248POSCO홀풋","230","0","0","0","0","0","0","1196000000","5200000","POSCO홀딩스","371,000","-9000","-2.37"
"57K249","한국K249POSCO홀풋","240","0","0","0","0","0","0","1200000000","5000000","POSCO홀딩스","371,000","-9000","-2.37"
"57K251","한국K251POSCO홀풋","145","0","0","0","0","0","0","826500000","5700000","POSCO홀딩스","371,000","-9000","-2.37"
"57K254","한국K254POSCO홀풋","145","0","0","0","0","0","0","855500000","5900000","POSCO홀딩스","371,000","-9000","-2.37"
"57K256","한국K256POSCO홀풋","160","0","0","0","0","0","0","944000000","5900000","POSCO홀딩스","371,000","-9000","-2.37"
"57K267","한국K267SK하이닉풋","10","0","0","0","0","0","0","93000000","9300000","SK하이닉스","223,000","2000","0.90"
"57K268","한국K268SK하이닉풋","10","0","0","0","0","0","0","92000000","9200000","SK하이닉스","223,000","2000","0.90"
"57K275","한국K275삼성바이풋","75","0","0","0","0","0","0","457500000","6100000","삼성바이오로직스","736,000","-1000","-0.14"
"57K278","한국K278삼성전기풋","85","0","0","0","0","0","0","569500000","6700000","삼성전기","150,700","-1000","-0.66"
"57K282","한국K282삼성전자풋","40","10","30","40","30","527110","18213850","316000000","7900000","삼성전자","78,100","-1500","-1.88"
"57K283","한국K283삼성전자풋","60","10","55","60","55","287080","16024200","426000000","7100000","삼성전자","78,100","-1500","-1.88"
"57K284","한국K284삼성전자풋","90","0","0","0","0","0","0","585000000","6500000","삼성전자","78,100","-1500","-1.88"
"57K285","한국K285삼성전자풋","40","10","35","40","35","374920","14514700","328000000","8200000","삼성전자","78,100","-1500","-1.88"
"57K288","한국K288삼성전자풋","35","5","35","35","35","210000","7350000","350000000","10000000","삼성전자","78,100","-1500","-1.88"
"57K290","한국K290삼성전자풋","25","0","0","0","0","0","0","257500000","10300000","삼성전자","78,100","-1500","-1.88"
"57K293","한국K293삼성전자풋","25","0","0","0","0","0","0","335000000","13400000","삼성전자","78,100","-1500","-1.88"
