종목코드,종목명,종가,대비,시가,고가,저가,거래량,거래대금,시가총액,상장증권수,기초자산_자산명,기초자산_종가,기초자산_대비,기초자산_등락률
"58K647","KBK647삼성전기콜","55","55","55","55","55","10","550","517000000","9400000","삼성전기","151,700","3700","2.50"
"58K648","KBK648HMM풋","65","65","65","65","65","10","650","669500000","10300000","HMM","18,050","1020","5.99"
"58K649","KBK649우리금융풋","50","0","0","0","0","0","0","725000000","14500000","우리금융지주","14,120","160","1.15"
"58K650","KBK650포스코인풋","40","-10","45","45","40","20040","816600","380000000","9500000","포스코인터내셔널","68,300","2600","3.96"
"58K651","KBK651카카뱅크풋","85","85","85","85","85","10","850","1215500000","14300000","카카오뱅크","21,600","-500","-2.26"
"58K652","KBK652SK콜","125","100","125","125","125","10","1250","1200000000","9600000","SK","177,300","-6000","-3.27"
"58K653","KBK653SK풋","100","100","100","100","100","10","1000","1410000000","14100000","SK","177,300","-6000","-3.27"
"58K654","KBK654SK스퀘어콜","65","0","0","0","0","0","0","630500000","9700000","SK스퀘어","91,400","-2400","-2.56"
"58K655","KBK655LG풋","55","5","55","55","55","10","550","682000000","12400000","LG","80,000","-1400","-1.72"
"58K656","KBK656LG콜","45","-5","45","45","45","10000","450000","580500000","12900000","LG","80,000","-1400","-1.72"
"58K657","KBK657삼성화재콜","155","0","0","0","0","0","0","1999500000","12900000","삼성화재","333,000","2500","0.76"
"58K658","KBK658삼성화재풋","60","60","60","60","60","10","600","720000000","12000000","삼성화재","333,000","2500","0.76"
"58K659","KBK659한화솔루콜","145","145","145","145","145","10","1450","1624000000","11200000","한화솔루션","31,050","-2300","-6.90"
"58K660","KBK660한화시스풋","75","75","75","75","75","10","750","547500000","7300000","한화시스템","18,700","310","1.69"
"58K661","KBK661한국항공콜","55","0","55","55","55","523730","28805150","764500000","13900000","한국항공우주","51,500","300","0.59"
"58K662","KBK662SKC콜","345","345","345","345","345","10","3450","2173500000","6300000","SKC","195,300","11600","6.31"
"58K663","KBK663LG생건콜","70","70","70","70","60","773010","48291100","1078000000","15400000","LG생활건강","401,000","1000","0.25"
"58K664","KBK664삼성SDS콜","50","50","50","50","50","10","500","650000000","13000000","삼성에스디에스","150,800","500","0.33"
"58K665","KBK665삼성SDS풋","70","70","70","70","70","10","700","889000000","12700000","삼성에스디에스","150,800","500","0.33"
"58K666","KBK666한화오션풋","80","80","80","80","80","10","800","656000000","8200000","한화오션","32,250","800","2.54"
"58K667","KBK667오리온콜","65","0","60","65","55","355400","20968600","676000000","10400000","오리온","98,900","1400","1.44"
"58K668","KBK668알테오젠콜","530","530","530","530","530","10","5300","4399000000","8300000","알테오젠","265,000","-3500","-1.30"
"58K669","KBK669KOSPI200콜","2535","0","0","0","0","0","0","12675000000","5000000","코스피 200","376.00","1.25","0.33"
"58K670","KBK670KOSPI200콜","2335","0","0","0","0","0","0","11675000000","5000000","코스피 200","376.00","1.25","0.33"
"58K671","KBK671KOSPI200콜","2265","0","0","0","0","0","0","11325000000","5000000","코스피 200","376.00","1.25","0.33"
"58K672","KBK672KOSPI200콜","2125","0","0","0","0","0","0","10625000000","5000000","코스피 200","376.00","1.25","0.33"
"58K673","KBK673KOSPI200콜","1850","0","0","0","0","0","0","17575000000","9500000","코스피 200","376.00","1.25","0.33"
"58K674","KBK674KOSPI200콜","1675","0","0","0","0","0","0","20937500000","12500000","코스피 200","376.00","1.25","0.33"
"58K675","KBK675KOSPI200콜","1485","0","0","0","0","0","0","18562500000","12500000","코스피 200","376.00","1.25","0.33"
"58K676","KBK676KOSPI200콜","1315","0","0","0","0","0","0","16437500000","12500000","코스피 200","376.00","1.25","0.33"
"58K677","KBK677KOSPI200풋","15","5","20","20","15","4620","90700","187500000","12500000","코스피 200","376.00","1.25","0.33"
"58K678","KBK678KOSPI200콜","2090","0","0","0","0","0","0","10450000000","5000000","코스피 200","376.00","1.25","0.33"
"58K679","KBK679KOSPI200콜","1905","0","0","0","0","0","0","17145000000","9000000","코스피 200","376.00","1.25","0.33"
"58K680","KBK680KOSPI200콜","1730","0","0","0","0","0","0","16435000000","9500000","코스피 200","376.00","1.25","0.33"
"58K681","KBK681KOSPI200콜","1570","0","0","0","0","0","0","19625000000","12500000","코스피 200","376.00","1.25","0.33"
"58K682","KBK682KOSPI200풋","30","0","0","0","0","0","0","375000000","12500000","코스피 200","376.00","1.25","0.33"
"58K683","KBK683KOSPI200풋","50","0","0","0","0","0","0","625000000","12500000","코스피 200","376.00","1.25","0.33"
"58K684","KBK684KOSPI200풋","60","0","0","0","0","0","0","750000000","12500000","코스피 200","376.00","1.25","0.33"
"58K685","KBK685KOSPI200풋","80","0","0","0","0","0","0","960000000","12000000","코스피 200","376.00","1.25","0.33"
"58K686","KBK686KOSPI200풋","145","0","0","0","0","0","0","1740000000","12000000","코스피 200","376.00","1.25","0.33"
"58K687","KBK687KOSPI200풋","85","0","0","0","0","0","0","977500000","11500000","코스피 200","376.00","1.25","0.33"
"58K688","KBK688KOSPI200풋","110","0","0","0","0","0","0","1210000000","11000000","코스피 200","376.00","1.25","0.33"
"58K689","KBK689KOSPI200풋","130","0","0","0","0","0","0","1430000000","11000000","코스피 200","376.00","1.25","0.33"
"58K690","KBK690KOSPI200풋","115","0","0","0","0","0","0","1380000000","12000000","코스피 200","376.00","1.25","0.33"
"58K691","KBK691KOSPI200풋","125","0","0","0","0","0","0","1437500000","11500000","코스피 200","376.00","1.25","0.33"
"58K692","KBK692KOSPI200풋","125","0","0","0","0","0","0","1437500000","11500000","코스피 200","376.00","1.25","0.33"
"58K693","KBK693KOSPI200풋","145","0","0","0","0","0","0","1595000000","11000000","코스피 200","376.00","1.25","0.33"
"58K694","KBK694KOSPI200풋","160","0","0","0","0","0","0","1680000000","10500000","코스피 200","376.00","1.25","0.33"
"58K695","KBK695KOSPI200풋","185","0","0","0","0","0","0","1942500000","10500000","코스피 200","376.00","1.25","0.33"
"58K696","KBK696KOSPI200풋","205","0","0","0","0","0","0","2050000000","10000000","코스피 200","376.00","1.25","0.33"
"58K697","KBK697KOSPI200풋","165","0","0","0","0","0","0","1897500000","11500000","코스피 200","376.00","1.25","0.33"
"58K698","KBK698KOSPI200풋","180","0","0","0","0","0","0","1980000000","11000000","코스피 200","376.00","1.25","0.33"
"58K699","KBK699KOSPI200풋","275","0","0","0","0","0","0","3025000000","11000000","코스피 200","376.00","1.25","0.33"
"58K700","KBK700KOSPI200풋","310","0","0","0","0","0","0","3255000000","10500000","코스피 200","376.00","1.25","0.33"
"58K701","KBK701KOSPI200풋","250","0","0","0","0","0","0","2625000000","10500000","코스피 200","376.00","1.25","0.33"
"58K702","KBK702KOSPI200풋","265","70","240","265","240","300","77000","2650000000","10000000","코스피 200","376.00","1.25","0.33"
"58K703","KBK703KOSPI200풋","390","-210","435","435","385","520","208300","3900000000","10000000","코스피 200","376.00","1.25","0.33"
"52JR27","미래JR27삼성전자콜","90","10","75","90","75","42510","3608900","3006000000","33400000","삼성전자","79,600","1000","1.27"
"52JR28","미래JR28삼성전자콜","75","0","0","0","0","0","0","2212500000","29500000","삼성전자","79,600","1000","1.27"
"52JR29","미래JR29삼성전자콜","100","0","0","0","0","0","0","2570000000","25700000","삼성전자","79,600","1000","1.27"
"52JR35","미래JR35삼성전자풋","10","0","0","0","0","0","0","189000000","18900000","삼성전자","79,600","1000","1.27"
"52JR44","미래JR44POSCO홀콜","30","0","0","0","0","0","0","429000000","14300000","POSCO홀딩스","380,000","5000","1.33"
"52JR56","미래JR56LG화학콜","10","0","0","0","0","0","0","87000000","8700000","LG화학","361,000","-6000","-1.63"
"52JR66","미래JR66카카오콜","50","0","50","50","50","211020","10551000","575000000","11500000","카카오","43,900","250","0.57"
"52JR73","미래JR73SK텔레콤콜","35","-5","35","35","35","10","350","763000000","21800000","SK텔레콤","50,900","-200","-0.39"
"52JR80","미래JR80LG에너지콜","45","0","0","0","0","0","0","355500000","7900000","LG에너지솔루션","349,000","-14000","-3.86"
"52JR91","미래JR91SK하이닉콜","330","0","0","0","0","0","0","4356000000","13200000","SK하이닉스","221,000","-1000","-0.45"
"52JS06","미래JS06LG이노텍콜","50","10","40","55","35","519060","21474500","985000000","19700000","LG이노텍","264,000","19000","7.76"
"52JS13","미래JS13두산에너콜","190","15","165","190","155","520","81050","2641000000","13900000","두산에너빌리티","19,660","140","0.72"
"52JS25","미래JS25포스코퓨콜","20","0","15","20","15","20","350","126000000","6300000","포스코퓨처엠","273,000","-13000","-4.55"
"52JS42","미래JS42모비스콜","60","20","45","70","45","300020","17111200","1038000000","17300000","현대모비스","238,000","16500","7.45"
"52JS47","미래JS47호텔신라콜","10","0","0","0","0","0","0","94000000","9400000","호텔신라","55,800","-100","-0.18"
"52JT79","미래JT79POSCO홀콜","10","0","0","0","0","0","0","127000000","12700000","POSCO홀딩스","380,000","5000","1.33"
"52JT80","미래JT80POSCO홀콜","15","0","0","0","0","0","0","148500000","9900000","POSCO홀딩스","380,000","5000","1.33"
"52JT81","미래JT81POSCO홀콜","40","0","0","0","0","0","0","416000000","10400000","POSCO홀딩스","380,000","5000","1.33"
"52JT89","미래JT89삼성전자콜","75","10","75","75","70","20000","1450050","2212500000","29500000","삼성전자","79,600","1000","1.27"
"52JT90","미래JT90삼성전자콜","95","0","0","0","0","0","0","2071000000","21800000","삼성전자","79,600","1000","1.27"
"52JT91","미래JT91삼성전자콜","50","10","40","55","40","120930","6042550","2175000000","43500000","삼성전자","79,600","1000","1.27"
"52JT92","미래JT92삼성전자콜","70","10","65","75","65","93360","6389750","2128000000","30400000","삼성전자","79,600","1000","1.27"
"52JT93","미래JT93삼성전자콜","90","5","95","100","90","40030","3627800","2052000000","22800000","삼성전자","79,600","1000","1.27"
"52JT94","미래JT94삼성전자콜","120","10","115","125","115","43910","5268750","2148000000","17900000","삼성전자","79,600","1000","1.27"
"52JT95","미래JT95삼성전자콜","80","15","65","80","65","53470","3645450","2504000000","31300000","삼성전자","79,600","1000","1.27"
"52JV00","미래JV00삼성전자풋","5","0","0","0","0","0","0","89500000","17900000","삼성전자","79,600","1000","1.27"
"52JV01","미래JV01삼성전자풋","25","0","0","0","0","0","0","362500000","14500000","삼성전자","79,600","1000","1.27"
"52JV08","미래JV08LG화학콜","55","0","0","0","0","0","0","616000000","11200000","LG화학","361,000","-6000","-1.63"
"52JV09","미래JV09LG화학콜","15","0","0","0","0","0","0","130500000","8700000","LG화학","361,000","-6000","-1.63"
"52JV15","미래JV15SK텔레콤콜","30","-5","35","35","30","20","650","600000000","20000000","SK텔레콤","50,900","-200","-0.39"
"52JV16","미래JV16SK텔레콤콜","35","-5","40","40","35","20","750","717500000","20500000","SK텔레콤","50,900","-200","-0.39"
"52JV20","미래JV20삼성SDI콜","20","0","0","0","0","0","0","140000000","7000000","삼성SDI","383,500","-8000","-2.04"
"52JV26","미래JV26엘지전자콜","15","0","0","0","0","0","0","406500000","27100000","LG전자","98,900","200","0.20"
"52JV27","미래JV27엘지전자콜","30","-5","35","35","30","20000","600050","519000000","17300000","LG전자","98,900","200","0.20"
"52JV28","미래JV28엘지전자콜","20","0","20","20","15","178920","2684000","542000000","27100000","LG전자","98,900","200","0.20"
"52JV29","미래JV29엘지전자콜","30","0","0","0","0","0","0","546000000","18200000","LG전자","98,900","200","0.20"
"52JV35","미래JV35SK이노콜","40","0","0","0","0","0","0","400000000","10000000","SK이노베이션","111,900","6800","6.47"
"52JV36","미래JV36SK이노콜","5","0","0","0","0","0","0","43500000","8700000","SK이노베이션","111,900","6800","6.47"
"52JV40","미래JV40LG에너지콜","15","0","0","0","0","0","0","172500000","11500000","LG에너지솔루션","349,000","-14000","-3.86"
"52JV45","미래JV45SK하이닉콜","195","0","0","0","0","0","0","3627000000","18600000","SK하이닉스","221,000","-1000","-0.45"
"52JV46","미래JV46SK하이닉콜","275","0","0","0","0","0","0","3987500000","14500000","SK하이닉스","221,000","-1000","-0.45"
"52JV47","미래JV47SK하이닉콜","485","35","485","485","485","10","4850","5577500000","11500000","SK하이닉스","221,000","-1000","-0.45"
"52JV48","미래JV48SK하이닉콜","245","0","0","0","0","0","0","3405500000","13900000","SK하이닉스","221,000","-1000","-0.45"
"52JV54","미래JV54네이버콜","5","0","0","0","0","0","0","139000000","27800000","NAVER","169,900","0","0.00"
"52JV55","미래JV55네이버콜","10","0","0","0","0","0","0","345000000","34500000","NAVER","169,900","0","0.00"
"52JV56","미래JV56네이버콜","5","0","0","0","0","0","0","116500000","23300000","NAVER","169,900","0","0.00"
"52JV57","미래JV57네이버콜","15","0","0","0","0","0","0","417000000","27800000","NAVER","169,900","0","0.00"
"52JV60","미래JV60포스코퓨풋","35","0","0","0","0","0","0","294000000","8400000","포스코퓨처엠","273,000","-13000","-4.55"
"52JV64","미래JV64셀트리온콜","165","0","0","0","0","0","0","2326500000","14100000","셀트리온","183,400","800","0.44"
"52JV65","미래JV65셀트리온콜","145","10","145","145","145","10","1450","2233000000","15400000","셀트리온","183,400","800","0.44"
"52JV68","미래JV68LG이노텍콜","60","15","40","60","40","764100","31724650","1464000000","24400000","LG이노텍","264,000","19000","7.76"
"52JV74","미래JV74LG생건콜","80","0","0","0","0","0","0","968000000","12100000","LG생활건강","401,000","1000","0.25"
"52JV77","미래JV77현대차콜","65","0","0","0","0","0","0","1514500000","23300000","현대차","268,000","-1000","-0.37"
"52JV78","미래JV78현대차콜","455","0","0","0","0","0","0","10874500000","23900000","현대차","268,000","-1000","-0.37"
"52JV79","미래JV79현대차콜","440","0","0","0","0","0","0","10516000000","23900000","현대차","268,000","-1000","-0.37"
"52JV82","미래JV82기아콜","270","0","0","0","0","0","0","5886000000","21800000","기아","122,700","1000","0.82"
"52JV83","미래JV83기아콜","310","0","0","0","0","0","0","6913000000","22300000","기아","122,700","1000","0.82"
"52JV91","미래JV91호텔신라콜","10","0","0","0","0","0","0","139000000","13900000","호텔신라","55,800","-100","-0.18"
"52JV92","미래JV92호텔신라콜","10","0","0","0","0","0","0","124000000","12400000","호텔신라","55,800","-100","-0.18"
"52JV94","미래JV94삼성바이콜","30","-5","35","35","30","20","650","537000000","17900000","삼성바이오로직스","737,000","1000","0.14"
"52JV95","미래JV95삼성바이콜","30","-10","35","35","30","20","650","615000000","20500000","삼성바이오로직스","737,000","1000","0.14"
"52JV96","미래JV96삼성바이콜","40","0","0","0","0","0","0","820000000","20500000","삼성바이오로직스","737,000","1000","0.14"
"52JV97","미래JV97삼성바이콜","55","0","60","60","50","240","12150","902000000","16400000","삼성바이오로직스","737,000","1000","0.14"
"52JV99","미래JV99모비스콜","35","20","20","50","20","564150","22115300","1130500000","32300000","현대모비스","238,000","16500","7.45"
"52JW00","미래JW00모비스콜","40","20","25","55","25","460020","20120950","1292000000","32300000","현대모비스","238,000","16500","7.45"
"52JW01","미래JW01모비스콜","45","15","40","55","40","748720","33972250","1453500000","32300000","현대모비스","238,000","16500","7.45"
"52JW06","미래JW06NC소프트콜","15","0","0","0","0","0","0","283500000","18900000","엔씨소프트","183,300","-3300","-1.77"
"52JW10","미래JW10신한지주콜","125","0","0","0","0","0","0","3387500000","27100000","신한지주","46,950","0","0.00"
"52JW28","미래JW28삼성E&A콜","5","0","0","0","0","0","0","85000000","17000000","삼성E&A","22,950","300","1.32"
"52JW33","미래JW33에코비엠풋","65","10","60","65","60","211400","12686500","416000000","6400000","에코프로비엠","200,500","-8500","-4.07"
"52K007","미래K007삼성전자콜","25","0","25","30","25","288180","7794500","1000000000","40000000","삼성전자","79,600","1000","1.27"
"52K008","미래K008삼성전자콜","55","15","50","55","45","270030","13601550","1529000000","27800000","삼성전자","79,600","1000","1.27"
"52K009","미래K009삼성전자콜","80","10","75","85","75","40570","3178350","1488000000","18600000","삼성전자","79,600","1000","1.27"
"52K010","미래K010삼성전자콜","50","5","45","55","45","200020","9401050","1725000000","34500000","삼성전자","79,600","1000","1.27"
"52K011","미래K011삼성전자콜","65","10","60","65","60","496400","31385850","1625000000","25000000","삼성전자","79,600","1000","1.27"
"52K017","미래K017삼성전자풋","10","0","0","0","0","0","0","625000000","62500000","삼성전자","79,600","1000","1.27"
"52K018","미래K018삼성전자풋","10","0","0","0","0","0","0","400000000","40000000","삼성전자","79,600","1000","1.27"
"52K020","미래K020삼성전자풋","10","0","0","0","0","0","0","455000000","45500000","삼성전자","79,600","1000","1.27"
"52K021","미래K021삼성전자풋","20","-5","25","25","20","120","2450","324000000","16200000","삼성전자","79,600","1000","1.27"
"52K022","미래K022삼성전자풋","25","0","0","0","0","0","0","695000000","27800000","삼성전자","79,600","1000","1.27"
"52K031","미래K031POSCO홀콜","45","0","0","0","0","0","0","400500000","8900000","POSCO홀딩스","380,000","5000","1.33"
"52K040","미래K040카카오콜","10","0","0","0","0","0","0","200000000","20000000","카카오","43,900","250","0.57"
"52K041","미래K041카카오콜","45","0","0","0","0","0","0","778500000","17300000","카카오","43,900","250","0.57"
"52K047","미래K047SK텔레콤콜","15","0","0","0","0","0","0","577500000","38500000","SK텔레콤","50,900","-200","-0.39"
"52K048","미래K048SK텔레콤콜","20","-5","20","20","20","120010","2400200","514000000","25700000","SK텔레콤","50,900","-200","-0.39"
"52K049","미래K049SK텔레콤콜","25","-5","30","30","25","20","550","660000000","26400000","SK텔레콤","50,900","-200","-0.39"
"52K050","미래K050SK텔레콤콜","120","0","0","0","0","0","0","1776000000","14800000","SK텔레콤","50,900","-200","-0.39"
"52K056","미래K056삼성SDI콜","30","0","0","0","0","0","0","315000000","10500000","삼성SDI","383,500","-8000","-2.04"
"52K057","미래K057삼성SDI콜","25","0","0","0","0","0","0","280000000","11200000","삼성SDI","383,500","-8000","-2.04"
"52K062","미래K062기아콜","285","0","0","0","0","0","0","6355500000","22300000","기아","122,700","1000","0.82"
"52K066","미래K066엘지전자콜","40","-5","45","45","40","300500","12020050","600000000","15000000","LG전자","98,900","200","0.20"
"52K067","미래K067엘지전자콜","45","-5","45","45","45","61520","2768400","765000000","17000000","LG전자","98,900","200","0.20"
"52K072","미래K072SK이노콜","5","0","0","0","0","0","0","45000000","9000000","SK이노베이션","111,900","6800","6.47"
"52K078","미래K078NC소프트콜","15","0","0","0","0","0","0","231000000","15400000","엔씨소프트","183,300","-3300","-1.77"
"52K079","미래K079NC소프트콜","5","0","0","0","0","0","0","94500000","18900000","엔씨소프트","183,300","-3300","-1.77"
"52K080","미래K080NC소프트콜","5","0","0","0","0","0","0","100000000","20000000","엔씨소프트","183,300","-3300","-1.77"
"52K081","미래K081NC소프트콜","20","0","0","0","0","0","0","318000000","15900000","엔씨소프트","183,300","-3300","-1.77"
"52K084","미래K084LG에너지콜","5","0","0","0","0","0","0","65000000","13000000","LG에너지솔루션","349,000","-14000","-3.86"
"52K085","미래K085LG에너지콜","10","0","0","0","0","0","0","127000000","12700000","LG에너지솔루션","349,000","-14000","-3.86"
"52K086","미래K086LG에너지콜","10","0","10","10","10","20","200","98000000","9800000","LG에너지솔루션","349,000","-14000","-3.86"
"52K088","미래K088네이버콜","5","0","0","0","0","0","0","185500000","37100000","NAVER","169,900","0","0.00"
"52K089","미래K089네이버콜","5","0","0","0","0","0","0","132000000","26400000","NAVER","169,900","0","0.00"
"52K090","미래K090네이버콜","10","0","0","0","0","0","0","323000000","32300000","NAVER","169,900","0","0.00"
"52K091","미래K091네이버콜","35","0","0","0","0","0","0","836500000","23900000","NAVER","169,900","0","0.00"
"52K094","미래K094포스코퓨콜","25","-5","25","25","25","1120","28000","175000000","7000000","포스코퓨처엠","273,000","-13000","-4.55"
"52K103","미래K103SK하이닉풋","5","0","0","0","0","0","0","122000000","24400000","SK하이닉스","221,000","-1000","-0.45"
"52K104","미래K104SK하이닉풋","10","0","0","0","0","0","0","164000000","16400000","SK하이닉스","221,000","-1000","-0.45"
"52K105","미래K105현대차콜","305","0","0","0","0","0","0","6374500000","20900000","현대차","268,000","-1000","-0.37"
"52K106","미래K106현대차콜","415","0","0","0","0","0","0","6515500000","15700000","현대차","268,000","-1000","-0.37"
"52K107","미래K107현대차콜","300","0","0","0","0","0","0","6540000000","21800000","현대차","268,000","-1000","-0.37"
"52K108","미래K108현대차콜","295","0","0","0","0","0","0","6431000000","21800000","현대차","268,000","-1000","-0.37"
"52K113","미래K113두산에너콜","75","0","0","0","0","0","0","1230000000","16400000","두산에너빌리티","19,660","140","0.72"
"52K114","미래K114두산에너콜","140","-5","150","150","140","450","64500","2296000000","16400000","두산에너빌리티","19,660","140","0.72"
"52K115","미래K115두산에너콜","65","0","0","0","0","0","0","806000000","12400000","두산에너빌리티","19,660","140","0.72"
"52K119","미래K119LG이노텍콜","55","10","40","55","40","1312020","62960900","1171500000","21300000","LG이노텍","264,000","19000","7.76"
"52K120","미래K120LG이노텍콜","70","5","60","70","60","450010","27950700","1379000000","19700000","LG이노텍","264,000","19000","7.76"
"52K127","미래K127호텔신라콜","5","0","5","5","5","10","50","89500000","17900000","호텔신라","55,800","-100","-0.18"
"52K128","미래K128호텔신라콜","10","5","10","10","5","1400","7100","148000000","14800000","호텔신라","55,800","-100","-0.18"
"52K130","미래K130삼성바이콜","20","0","0","0","0","0","0","572000000","28600000","삼성바이오로직스","737,000","1000","0.14"
"52K132","미래K132삼성바이풋","40","0","0","0","0","0","0","600000000","15000000","삼성바이오로직스","737,000","1000","0.14"
"52K134","미래K134모비스콜","25","15","20","30","15","60030","1700650","862500000","34500000","현대모비스","238,000","16500","7.45"
"52K135","미래K135모비스콜","40","20","25","55","20","809240","33746300","892000000","22300000","현대모비스","238,000","16500","7.45"
"52K136","미래K136모비스콜","40","15","20","50","20","332020","14180800","1216000000","30400000","현대모비스","238,000","16500","7.45"
"52K137","미래K137모비스콜","60","15","55","60","55","60000","3450000","1056000000","17600000","현대모비스","238,000","16500","7.45"
"52K140","미래K140하나금융콜","285","0","0","0","0","0","0","5016000000","17600000","하나금융지주","58,600","-1000","-1.68"
"52K141","미래K141하나금융콜","280","0","0","0","0","0","0","4844000000","17300000","하나금융지주","58,600","-1000","-1.68"
"52K145","미래K145LG생건콜","70","0","0","0","0","0","0","1253000000","17900000","LG생활건강","401,000","1000","0.25"
"52K146","미래K146LG생건콜","225","0","0","0","0","0","0","3532500000","15700000","LG생활건강","401,000","1000","0.25"
"52K150","미래K150셀트리온풋","40","0","0","0","0","0","0","788000000","19700000","셀트리온","183,400","800","0.44"
"52K151","미래K151셀트리온풋","40","5","45","45","40","266000","11310000","420000000","10500000","셀트리온","183,400","800","0.44"
"52K152","미래K152셀트리온풋","70","0","0","0","0","0","0","1050000000","15000000","셀트리온","183,400","800","0.44"
"52K155","미래K155삼성E&A콜","20","0","15","20","15","72710","1090700","308000000","15400000","삼성E&A","22,950","300","1.32"
"52K160","미래K160삼성전기콜","35","5","35","35","30","20020","700650","399000000","11400000","삼성전기","151,700","3700","2.50"
"52K161","미래K161삼성전기콜","30","-5","30","30","30","20","600","354000000","11800000","삼성전기","151,700","3700","2.50"
"52K165","미래K165하이브콜","5","0","0","0","0","0","0","88000000","17600000","하이브","200,500","800","0.40"
"52K166","미래K166하이브콜","10","0","10","10","10","500","5000","170000000","17000000","하이브","200,500","800","0.40"
"52K167","미래K167하이브콜","20","0","0","0","0","0","0","328000000","16400000","하이브","200,500","800","0.40"
"52K169","미래K169KB금융콜","170","0","0","0","0","0","0","4607000000","27100000","KB금융","80,900","-100","-0.12"
"52K175","미래K175신한지주콜","155","0","0","0","0","0","0","2464500000","15900000","신한지주","46,950","0","0.00"
"52K176","미래K176신한지주콜","100","0","0","0","0","0","0","2390000000","23900000","신한지주","46,950","0","0.00"
"52K180","미래K180SKC콜","100","0","0","0","0","0","0","700000000","7000000","SKC","195,300","11600","6.31"
"52K182","미래K182S-OIL콜","15","0","20","20","15","20","350","307500000","20500000","S-Oil","67,800","1200","1.80"
"52K183","미래K183S-OIL콜","25","5","15","25","15","14090","352150","522500000","20900000","S-Oil","67,800","1200","1.80"
"52K184","미래K184S-OIL콜","25","0","25","25","25","132000","3300000","582500000","23300000","S-Oil","67,800","1200","1.80"
"52K188","미래K188아모레콜","150","0","0","0","0","0","0","2505000000","16700000","아모레퍼시픽","186,600","-3200","-1.69"
"52K189","미래K189아모레콜","270","0","0","0","0","0","0","4428000000","16400000","아모레퍼시픽","186,600","-3200","-1.69"
"52K197","미래K197카카뱅크콜","30","0","0","0","0","0","0","450000000","15000000","카카오뱅크","21,600","-500","-2.26"
"52K198","미래K198카카뱅크콜","25","0","0","0","0","0","0","362500000","14500000","카카오뱅크","21,600","-500","-2.26"
"52K199","미래K199카카뱅크콜","10","0","0","0","0","0","0","150000000","15000000","카카오뱅크","21,600","-500","-2.26"
"52K203","미래K203에코비엠콜","20","0","0","0","0","0","0","128000000","6400000","에코프로비엠","200,500","-8500","-4.07"
"52K204","미래K204에코비엠콜","5","0","0","0","0","0","0","32500000","6500000","에코프로비엠","200,500","-8500","-4.07"
"52K205","미래K205에코비엠콜","5","0","0","0","0","0","0","31500000","6300000","에코프로비엠","200,500","-8500","-4.07"
"52K298","미래K298삼성전자콜","65","10","65","75","65","299960","19897750","1033500000","15900000","삼성전자","79,600","1000","1.27"
"52K299","미래K299삼성전자콜","55","5","50","60","50","88880","4887600","1039500000","18900000","삼성전자","79,600","1000","1.27"
"52K300","미래K300삼성전자콜","55","0","0","0","0","0","0","847000000","15400000","삼성전자","79,600","1000","1.27"
"52K301","미래K301삼성전자콜","85","10","80","85","80","30060","2404950","1164500000","13700000","삼성전자","79,600","1000","1.27"
"52K303","미래K303삼성전자풋","15","0","0","0","0","0","0","715500000","47700000","삼성전자","79,600","1000","1.27"
"52K306","미래K306POSCO홀콜","5","0","0","0","0","0","0","56000000","11200000","POSCO홀딩스","380,000","5000","1.33"
"52K307","미래K307POSCO홀콜","5","0","0","0","0","0","0","43500000","8700000","POSCO홀딩스","380,000","5000","1.33"
"52K308","미래K308POSCO홀콜","20","0","0","0","0","0","0","140000000","7000000","POSCO홀딩스","380,000","5000","1.33"
"52K309","미래K309POSCO홀콜","15","0","0","0","0","0","0","195000000","13000000","POSCO홀딩스","380,000","5000","1.33"
"52K310","미래K310POSCO홀콜","30","0","0","0","0","0","0","255000000","8500000","POSCO홀딩스","380,000","5000","1.33"
"52K311","미래K311POSCO홀콜","25","0","0","0","0","0","0","222500000","8900000","POSCO홀딩스","380,000","5000","1.33"
"52K312","미래K312POSCO홀콜","35","0","0","0","0","0","0","227500000","6500000","POSCO홀딩스","380,000","5000","1.33"
"52K316","미래K316카카오콜","15","0","0","0","0","0","0","171000000","11400000","카카오","43,900","250","0.57"
"52K317","미래K317카카오콜","5","0","0","0","0","0","0","69500000","13900000","카카오","43,900","250","0.57"
"52K318","미래K318카카오콜","15","0","0","0","0","0","0","171000000","11400000","카카오","43,900","250","0.57"
"52K319","미래K319카카오콜","35","0","0","0","0","0","0","395500000","11300000","카카오","43,900","250","0.57"
"52K320","미래K320카카오콜","10","0","0","0","0","0","0","150000000","15000000","카카오","43,900","250","0.57"
"52K321","미래K321SK텔레콤콜","65","-5","65","65","65","110020","7151300","1144000000","17600000","SK텔레콤","50,900","-200","-0.39"
"52K322","미래K322SK텔레콤콜","45","-5","40","45","40","200000","8999950","1188000000","26400000","SK텔레콤","50,900","-200","-0.39"
"52K325","미래K325엘지전자콜","30","-5","35","35","30","589160","17674850","537000000","17900000","LG전자","98,900","200","0.20"
"52K326","미래K326엘지전자콜","55","-10","65","65","55","657050","37037900","682000000","12400000","LG전자","98,900","200","0.20"
"52K327","미래K327엘지전자콜","70","0","0","0","0","0","0","791000000","11300000","LG전자","98,900","200","0.20"
"52K328","미래K328엘지전자콜","70","0","0","0","0","0","0","819000000","11700000","LG전자","98,900","200","0.20"
"52K330","미래K330기아콜","240","0","0","0","0","0","0","6672000000","27800000","기아","122,700","1000","0.82"
